,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Range,Hazardous,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Pack Type,Application,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Range For Use With,Boiler Section,Boiler Range,Colour,Volume,Physical State / Form,Feature 12,Pack Quantity,Feature 13,Feature 14,Feature 15,Weight,Connection Size,Connection Type
262,PB98073,Monarch Water Scaleout XP replacement resin pack White,Monarch Water,297.78,"This Monarch Water replacement resin pack is intended for use in the brand's Scaleout XP limescale control device. Almost effective as a water softener, Scaleout XP employs advanced technology to prevent the damage that can be done by hard water. In addition to preventing the formation of new scale, the device is able to remove existing limescale with no need for electricity and no impact on the quality of drinking water.",Heating/Water Treatment Products/Water Treatment Products.csv -> Monarch Water Scaleout XP replacement resin pack White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/rp/SXP15RP_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/el/ey/PRODUCT_GUIDE_wolseley.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,P535515,Intatec Activeflo AF015 water conditioner 15mm,Intatec,214.01,"Designed to offer whole-house protection, the Intatec Activeflo 15mm water conditioner is easy to install with no need for power or maintenance once fitted. To use, just match the operating flow rate of the ActiveFlo to that of the incoming flow, installing onto the incoming mains supply prior to any draw off points wherever possible for optimised results.",Heating/Water Treatment Products/Water Treatment Products.csv -> Intatec Activeflo AF015 water conditioner 15mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/55/16/NW-535515_535516_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Intatec_Waterconditioner_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Intatec_ActivFlo_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,P292311,Lifescience WK2 electronic scale reducer 29-42mm,Lifescience,495.0,"Larger and more powerful than the brand's Sentry, this Lifescience 29 - 42mm electronic scale reducer incorporates two pairs of aerials which reinforce its signal to a single pipe of up to 42mm or splits it across two smaller pipes. This specific arrangement is particularly beneficial to certain heat exchangers.",Heating/Water Treatment Products/Water Treatment Products.csv -> Lifescience WK2 electronic scale reducer 29-42mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/11/292311_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lifescience_WaterKing_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,P892375,Spirotech MB3 filter MB3 22mm,Spirotech,180.82,"This Spirotech MB3 magnetic filter is part of an expansive range of SpiroCombi deaerators and dirt separators, designed to remove air and dirt in one go. Acting continuously, these units also remove microbubbles.",Heating/Water Treatment Products/Water Treatment Products.csv -> Spirotech MB3 filter MB3 22mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/75/NW-892375_wm.jpg,,,,,,,,MB3,N,UC022WJ,Magnetic filter,N,Combined separation system,Removes circulating air and microbubbles effectively,,Suitable for Heating Systems,"Removes very small particles, from 5 m",Includes magnet for efficient removal of magnetite,Dirt discharged while system is in operation,No shut-off valves or bypass required,Constant low pressure drop,,,,,,,,,,,,,,,,,,
266,P608031,"Adey MagnaClean Commercial industrial filter 3""",Adey,2986.18,"Available in five sizes, the Adey MagnaClean Commercial industrial filter protects from the damage caused by system debris, offering suitability for all systems, from light commercial to heavy-duty industrial. This MagnaClean Commercial filter is supplied in a 3"" size.","Heating/Water Treatment Products/Water Treatment Products.csv -> Adey MagnaClean Commercial industrial filter 3""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/80/32/NW-608030_608032_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Adey_MagnaClean_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,P608203,"MagnaClean DRX magnetic filter 2""",MagnaClean,1403.81,"Protecting commercial heating systems, the MagnaClean DRX 2"" magnetic filter removes debris and black iron oxide sludge. This compact filter incorporates a design based on industry-proven magnetic filtration technologies and components. It consists of an innovative magnetic belt made up of high-performing neodymium magnets which have been wrapped around a robust, precision-engineered stainless steel canister.","Heating/Water Treatment Products/Water Treatment Products.csv -> MagnaClean DRX magnetic filter 2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/05/NW-608203_608205_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/MagnaClean_DRX_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,P608069,Adey MC1+ quick test kit,Adey,75.55,"Easy to use, fast and accurate, this Adey MC1+ quick test kit offers accurate testing of inhibitor concentration in a central heating system. To use, simply dip the test strip in drained-off system water for just a moment. Results are revealed in 10 seconds.",Heating/Water Treatment Products/Water Treatment Products.csv -> Adey MC1+ quick test kit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/80/69/NW-608069_wm.jpg,,,,,,,,MC1+,N,CP1-03-00742,Quick Test Kit,N,"Fast, accurate testing of MC1+ protector concentration",Results in 10 seconds,,,For testing up to 50 systems,On-site results,Includes colour scale,"Suitable for testing levels of MC1, MC1+ and MC1+ Rapide",,,,,,,,,,,,,,,,,,,
269,P292271,Bwt Combi Care combi care compact 22mm,Bwt,98.98,"Introducing a tiny amount of food-safe polyphosphate into your water feed, this BWT Combi Care 22mm scale inhibitor safely sequesters calcium in the water. Doing this helps to minimise scale formation on your central heating system's heat exchanger for improved efficiency and a longer life.",Heating/Water Treatment Products/Water Treatment Products.csv -> Bwt Combi Care combi care compact 22mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/22/71/NW-292270_292271_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/BWT_Combicare_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/BWT_Combicare_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/BWT_Product_Guide_2020_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,P105523,Worcester Bosch Greenstar system filter 22mtr Brass,Worcester Bosch,164.49,"Protecting boilers and heat pumps without costly intervention, the Worcester Bosch Greenstar 22mm system filter protects from damage caused by system debris and pollutants. The high-quality brass system filter is built to provide unrivalled protection for all boiler systems.",Heating/Water Treatment Products/Water Treatment Products.csv -> Worcester Bosch Greenstar system filter 22mtr Brass,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/55/23/NW-105523_wm.jpg,,,,,,,,Greenstar,N,7733600476,System Filter,N,Magnetic and non-magnetic filtration collects a range of system debris,"Can be installed under or over the boiler, or remotely",,Suitable for Central Heating Systems,One-way valve makes adding system chemicals easy,Isolation valve indicators visually assist when isolating filter,Over-tightening prevention feature,Detachable body for easier service and power flushing,Drainage point at bottom for access during servicing,Brass construction,,,,,,,,,,,,,,,,22 mm,Compression
271,PB98714,Monarch Water MiniAqua HE metered softener,Monarch Water,719.04,"The Monarch Water MiniAqua HE metered water softener incorporates free flow valve technology, a high flow rate and reduced salt use.",Heating/Water Treatment Products/Water Treatment Products.csv -> Monarch Water MiniAqua HE metered softener,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/87/14/NW-B98714_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Monarchwater_Ultimate_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,P609087,Adey MCZero monopropylene glycol 10ltr,Adey,121.51,"Preventing freezing in all water types, Adey MC Zero antifreeze is a concentrated monopropylene formulation that can also prevent metal corrosion and protect against the formation of damaging scale. Protecting domestic central heating systems in the long term, MC Zero is pH neutral and completely safe for use with those metals and alloys usually present in a heating system, including mild steel, copper and aluminium, as well as their various alloys.",Heating/Water Treatment Products/Water Treatment Products.csv -> Adey MCZero monopropylene glycol 10ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/87/NW-609087_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Adey_MC_Zero_SDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Adey_Domestic_Product_Range_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,P535516,Intatec Activeflo AF022 water conditioner 22mm,Intatec,241.94,"Designed to offer whole-house protection, the Intatec Activeflo 22mm water conditioner is easy to install with no need for power or maintenance once fitted. To use, just match the operating flow rate of the ActiveFlo to that of the incoming flow, installing onto the incoming mains supply prior to any draw off points wherever possible for optimised results.",Heating/Water Treatment Products/Water Treatment Products.csv -> Intatec Activeflo AF022 water conditioner 22mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/55/16/NW-535515_535516_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Intatec_Waterconditioner_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Intatec_ActivFlo_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,P608082,Adey MC10+ Rapide MC10+ underfloor heating biocide 300ml (1),Adey,50.61,"Supplied in a 300ml bottle, Adey MC10+ Rapide biocide is a dual biocide formula for fast, effective protection from debris. With two active ingredients, MC10+ stops algae forming and protects your underfloor heating or central heating system from the dangers of bacterial contamination. Supplied in a quick-dose bottle, this protection can be administered in just 20 seconds.",Heating/Water Treatment Products/Water Treatment Products.csv -> Adey MC10+ Rapide MC10+ underfloor heating biocide 300ml (1),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/80/82/NW-608082_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Adey_RapideBiocide_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Adey_Domestic_Product_Range_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Adey_MC10+_Rapide_SDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PB98766,Monarch Water Scaleout inhibitor for 22mm supplies,Monarch Water,319.6,"Harnessing the power of a unique, high quality, food-grade catalytic core, the Monarch Water 22mm Scaleout inhibitor provides excellent conditioning performance for complete domestic water system protection. This clever technology removes existing scale while preventing new deposits on household outlets and in appliances including boilers, showers, washing machines and kettles.",Heating/Water Treatment Products/Water Treatment Products.csv -> Monarch Water Scaleout inhibitor for 22mm supplies,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/87/66/B98766_wm.jpg,,,,,,,,Scaleout,N,SI-22,Inhibitor,N,Unique catalytic core,Quality stainless steel body,Single,Suitable for domestic water systems,Water remains treated for up to 3 months,Removes existing scale and prevents new buildup,Self cleaning action keeps media core working at optimum efficiency,Maintenance-free fit and forget fitting,No earth bonding required,Designed and made in the UK,Easy installation,"Connects to any type of pipe, including copper, PVC and galvanised",Can be installed vertically or horizontally,,,,,,,Reduces energy bills and prolongs equipment life,,WRAS approved,,,,,
276,P606164,Fernox TF1 slip socket pack 22mm (1),Fernox,100.0,"Sealed and lidless, the robust Fernox TF1 22mm slip socket pack contains the high performance TF1 Sigma in-line filter. Precision engineered, this filter operates by using hydronic particle seperation, or HPS, to deliver potential contaminants to a magnet assembly for safe removal. With the composite plastic filter allowing for fitting onto horizontal or vertical pipework, TF1 is suitable for installation in challenging locations and in orientations of up to 45°.",Heating/Water Treatment Products/Water Treatment Products.csv -> Fernox TF1 slip socket pack 22mm (1),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/61/64/NW-606164_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Fernox_62414_SigmaFilter_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,P292312,Lifescience WK3 electronic scale reducer 43-67mm,Lifescience,985.0,"Suitable for most commercial applications, this Lifescience 43 - 67mm electronic scale reducer is often chosen to treat mains cold water supplies to direct fired water heaters, paired with a Sentry on the secondary return. Like all larger Lifescience units, the WK3 has a handy LCD display and incorporates an output for building management systems (BMS), which can detect power failure.",Heating/Water Treatment Products/Water Treatment Products.csv -> Lifescience WK3 electronic scale reducer 43-67mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/12/292312_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lifescience_WaterKing_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
