,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Colour,Connection Type,Style,Warranty,Hazardous,With Drain Off,Max Pressure,Flow Water Temperature,Material,Orientation,Pipe Connection Size,Radiator Connection Size,Sensor,Shape,With Lockshield,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Depth (mm),Smart,Switch Type,Battery Back Up,Number of Zones,Switching Capacity (amps),Programmable Duration,On / Off Periods per Day,Auto GMT / BST,Dimensions (L x W x D),Display Type,Number of Channels,Application,Feature 13,Range,Feature 14,Pack Quantity,Feature 15,Feature 16,Weight
134,P296034,Myson TRV2 15mm Trv Straight Chrome (1),Myson,18.94,"Offering ease of installation to reduce the need for expensive and inconvenient callouts, the Myson TRV2 15mm straight thermostatic radiator valve is fitted with simple compression connections. Built around a liquid sensor, this thermostatic radiator valve offers years of temperature accuracy, giving you the ability to adapt the heating in a single room to suit your needs. Helping to minimise waste while maximising comfort, a TRV will maintain a constant temperature by reacting to ambient changes in conditions, meaning a room is only heated when required.",Radiators/Radiator Valves/Thermostatic Radiator Valves/Thermostatic Radiator Valves.csv -> Myson TRV2 15mm Trv Straight Chrome (1),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/34/296034_wm.jpg,,,,,,,,Chrome,Compression,Modern,2 years,N,No,10,Max 120 deg C,CR3 and Brass,,15 mm,1/2 BSP,Yes,Straight,No,TRV215SC,TRV,N,Straight version,Push-fit connection,Brass construction,CR3 chrome finish,Produced under ISO 9001:2008 quality management system,Complies with EN215 and BS2767-10,2 year warranty,,,,,,,,,,,,,,,,,,,,TRV2,,1,,,
135,P311214,Honeywell Home Valencia hw home vt117 trv 15mm str trv,Honeywell Home,21.86,"Offering excellent performance and reliability, the Valencia thermostatic radiator valve (TRV) is popular with installers and homeowners for its combination of energy efficiency and flexible ease of installation. With a bi-directional flow design, this TRV is suitable for any heating installation and can be mounted vertically or horizontally at either end of a radiator. For best use, the TRV should be installed in a two-pipe heating system with free flow of air around the head for accurate temperature sensing.",Radiators/Radiator Valves/Thermostatic Radiator Valves/Thermostatic Radiator Valves.csv -> Honeywell Home Valencia hw home vt117 trv 15mm str trv,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/12/14/311214_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Honeywell_Valencia_O_code_Transition.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Honeywell_Heating_Controls_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,P247517,Drayton TRV4 striaght valve with lock shield 15mm Chrome  / Chrome,Drayton,50.11,"Ideal for towel rails, the bathroom-suitable Drayton TRV4 straight thermostatic radiator valve (TRV) is made from wipe-clean chrome and has a modern, neat design. With its unique liquid-filled interior, the TRV4 has increased sensitivity for a quicker, more accurate response to temperature changes giving higher levels of precise comfort.",Radiators/Radiator Valves/Thermostatic Radiator Valves/Thermostatic Radiator Valves.csv -> Drayton TRV4 striaght valve with lock shield 15mm Chrome  / Chrome,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/17/247517_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Drayton_Product_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Drayton_D34_11_TRV_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,P503688,Pegler Yorkshire TRV straight valve with elbow 15 x 10mm Chrome,Pegler,31.19,The Pegler Yorkshire Mistral 10mm straight thermostatic radiator valve is supplied with a push-fit elbow.,Radiators/Radiator Valves/Thermostatic Radiator Valves/Thermostatic Radiator Valves.csv -> Pegler Yorkshire TRV straight valve with elbow 15 x 10mm Chrome,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/88/503688_wm.jpg,,,,,,,,Chrome/White/Polished,CompressionThreaded,Modern,5 Year,N,No,20,120,Brass,,10mm,15 mm,Yes,Angular,No,42296,Thermostatic Radiator Valve (TRV),N,Chrome-plated finish,With push-fit elbow,15 x 10mm connections,5 year warranty,,,,,,,,,,,,,,,,,,,,,,,Yorkshire,,,,,
138,P296049,Myson TRV2 TRV straight c/w pushfit 90o elbow 15mm Chrome (1),Myson,21.39,"Offering ease of installation to reduce the need for expensive and inconvenient callouts, the Myson TRV2 10mm 90° elbow straight thermostatic radiator valve is fitted with simple push-fit connections. Built around a liquid sensor, this thermostatic radiator valve offers years of temperature accuracy, giving you the ability to adapt the heating in a single room to suit your needs. Helping to minimise waste while maximising comfort, a TRV will maintain a constant temperature by reacting to ambient changes in conditions, meaning a room is only heated when required.",Radiators/Radiator Valves/Thermostatic Radiator Valves/Thermostatic Radiator Valves.csv -> Myson TRV2 TRV straight c/w pushfit 90o elbow 15mm Chrome (1),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/49/296049_wm.jpg,,,,,,,,Chrome,Push Fit,Modern,2 years,N,No,3,Max 92 deg C,CR3 and Brass,,15 mm,1/2 BSP,Yes,Straight,No,TRV215SCPF90,TRV,N,Straight version,Push-fit connection,Brass construction,CR3 chrome finish,Produced under ISO 9001:2008 quality management system,Complies with EN215 and BS2767-10,2 year warranty,,,,,,,,,,,,,,,,,,,,TRV2,,1,,,
139,P247064,Drayton RT414 angled TRV and lockshield 15mm,Drayton,34.02,"Providing control of individual room temperatures, this Drayton RT414 thermostatic radiator valve (TRV) has an integral thermostatic sensing head and reverse flow capability. The 15mm angle valve can be mounted vertically or horizontally on flow or return for ease of fitting. A radiator's flow rate can be balanced from the TRV.",Radiators/Radiator Valves/Thermostatic Radiator Valves/Thermostatic Radiator Valves.csv -> Drayton RT414 angled TRV and lockshield 15mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/65/NW-247064_247065_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ct/ns/Drayton_TRV_Commissioning_Instrctns.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Drayton_RT414_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ct/ns/Drayton_06490029001_TRV_Instrctns.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/de/rs/Drayton_TRV_Info_for_Householders.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Drayton_Declared_CEN_Information.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ci/ty/Drayton_EB_Valve_Flow_Capacity.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Drayton_Product_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,P296048,Myson TRV2 TRV straight c/w pushfit 90o elbow 10mm Chrome (1),Myson,20.58,"Offering ease of installation to reduce the need for expensive and inconvenient callouts, the Myson TRV2 10mm 90° elbow straight thermostatic radiator valve is fitted with simple push-fit connections. Built around a liquid sensor, this thermostatic radiator valve offers years of temperature accuracy, giving you the ability to adapt the heating in a single room to suit your needs. Helping to minimise waste while maximising comfort, a TRV will maintain a constant temperature by reacting to ambient changes in conditions, meaning a room is only heated when required.",Radiators/Radiator Valves/Thermostatic Radiator Valves/Thermostatic Radiator Valves.csv -> Myson TRV2 TRV straight c/w pushfit 90o elbow 10mm Chrome (1),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/48/296048_wm.jpg,,,,,,,,Chrome,Push Fit,Modern,2 years,N,No,3,Max 92 deg C,CR3 and Brass,,10mm,1/2 BSP,Yes,Straight,No,TRV210SCPF90,TRV,N,Straight version,Push-fit connection,Brass construction,CR3 chrome finish,Produced under ISO 9001:2008 quality management system,Complies with EN215 and BS2767-10,2 year warranty,,,,,,,,,,,,,,,,,,,,TRV2,,1,,,
141,P247065,Drayton RT414 angled TRV and lockshield with drain-off 15mm,Drayton,37.13,"Providing control of individual room temperatures, this Drayton RT414 thermostatic radiator valve (TRV) has an integral thermostatic sensing head and reverse flow capability. The 15mm angle valve can be mounted vertically or horizontally on flow or return for ease of fitting. A radiator's flow rate can be balanced from the TRV.",Radiators/Radiator Valves/Thermostatic Radiator Valves/Thermostatic Radiator Valves.csv -> Drayton RT414 angled TRV and lockshield with drain-off 15mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/65/NW-247064_247065_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ct/ns/Drayton_TRV_Commissioning_Instrctns.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ct/ns/Drayton_06490029001_TRV_Instrctns.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/de/rs/Drayton_TRV_Info_for_Householders.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Drayton_Declared_CEN_Information.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Drayton_Product_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ci/ty/Drayton_EB_Valve_Flow_Capacity.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,P311221,Honeywell Home Valencia hw home vtl120 trv l/s15mm ang do p/fit,Honeywell Home,31.81,"Offering excellent performance and reliability, the Valencia Traditional thermostatic radiator valve (TRV) is popular with installers and homeowners for its combination of energy efficiency and flexible ease of installation. With a bi-directional flow design, this TRV is suitable for any heating installation and can be mounted vertically or horizontally at either end of a radiator. Once in place, the valve's integrated radiator balancing insert retains the radiator's balancing setting when the TRV and lockshield valve is closed. For best use, the TRV should be installed in a two-pipe heating system with free flow of air around the head for accurate temperature sensing.",Radiators/Radiator Valves/Thermostatic Radiator Valves/Thermostatic Radiator Valves.csv -> Honeywell Home Valencia hw home vtl120 trv l/s15mm ang do p/fit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/12/23/NW-311220_311223_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Honeywell_Valencia_O_code_Transition.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Honeywell_Heating_Controls_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,P246154,Danfoss RAS-B2 TRV and lockshield with 2 x pushfit fittings 10mm,Danfoss,34.79,"Pressure independent, the Danfoss RAS-B2 10mm thermostatic radiator valve, or TRV, with lockshield and 2x push-fit fittings is suitable for use in two-pipe heating systems. Fitted with a flow limiting device for the pre-setting of maximum water flow, RAS-B2 incorporates an inbuilt pressure regulator to maintain a differential pressure over the valve at a constant 0.1 bar for set flow maintenance.",Radiators/Radiator Valves/Thermostatic Radiator Valves/Thermostatic Radiator Valves.csv -> Danfoss RAS-B2 TRV and lockshield with 2 x pushfit fittings 10mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/61/54/246154_wm.jpg,,,,,,,,White,RA,Traditional,5 Years,N,Yes,10,8 °C - 28,Brass; plastic,,10mm,10mm,Yes,Round (Sensor),Yes,013G7664,Domestic TRV,N,Brass/plastic construction,White RAL 9016 finish,Traditional design,For domestic use,Automatic balancing valve,With presetting,Includes lockshield valve and push-fit elbow,5 year warranty,,,,,,,,,,,,,,,,,,,,,,,,
144,P246155,Danfoss RAS-B2 TRV and lockshield with 2 x pushfit fittings 15mm,Danfoss,36.08,"Helping to improve a heating system's efficiency, the Danfoss RAS-B2 15mm thermostatic radiator valve, or TRV, with lockshield automatically adjusts a radiator's output in response to the ambient temperature in a room. Whether a system is operating at full load in the winter or with a spring/autumn partial load, this push-fit TRV maintains comfortable temperatures in a single room with no need for at-boiler adjustments.",Radiators/Radiator Valves/Thermostatic Radiator Valves/Thermostatic Radiator Valves.csv -> Danfoss RAS-B2 TRV and lockshield with 2 x pushfit fittings 15mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/61/55/246155_wm.jpg,,,,,,,,White / Brass,"Threaded, Compression",Modern,5 Years,N,Yes,11,120,Metal,,15mm with Push Fit Connector,15mm with Push Fit Connector,Yes,Angular/Round,Yes,013G7665,Radiator Valve,N,With lockshield,Brass construction,White finish,True dynamic pre-setting,With inbuilt differential pressure controller,Compatible with Danfoss Installer app,"Calculate, record and document correct flow and subsequent setting via app",5 year warranty,,,,,,,,,,,,,,,,,,,,,,,,
145,P296033,Myson TRV2 TRV straight 10mm Chrome (1),Myson,18.92,"Offering ease of installation to reduce the need for expensive and inconvenient callouts, the Myson TRV2 10mm straight thermostatic radiator valve is fitted with simple compression connections. Built around a liquid sensor, this thermostatic radiator valve offers years of temperature accuracy, giving you the ability to adapt the heating in a single room to suit your needs. Helping to minimise waste while maximising comfort, a TRV will maintain a constant temperature by reacting to ambient changes in conditions, meaning a room is only heated when required.",Radiators/Radiator Valves/Thermostatic Radiator Valves/Thermostatic Radiator Valves.csv -> Myson TRV2 TRV straight 10mm Chrome (1),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/33/296033_wm.jpg,,,,,,,,Chrome,Compression,Modern,2 years,N,No,10,Max 120 deg C,CR3 and Brass,,10mm,1/2 BSP,Yes,Straight,No,TRV210SC,TRV,N,Straight version,Compression connection,Brass construction,CR3 chrome finish,Produced under ISO 9001:2008 quality management system,Complies with EN215 and BS2767-10,2 year warranty,,,,,,,,,,,,,,,,,,,,TRV2,,1,,,
146,P222392,Drayton Drayton TRV4 White with 15mm straight valve,Drayton,29.0,"Highly reliable, the rigorously tested Drayton TRV4 thermostatic radiator valve offers excellent levels of safety and efficiency. It is manufactured right here in the UK in a quality assured factory.",Radiators/Radiator Valves/Thermostatic Radiator Valves/Thermostatic Radiator Valves.csv -> Drayton Drayton TRV4 White with 15mm straight valve,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/88/NW-247487_247488_wm.jpg,,,,,,,,White / Chrome,CompressionThreaded,Contemporary,24 Month,N,No,20,110,Brass / ABS,,15 mm,1/2 inch,Yes,GB pattern,Yes,222392 PK,Thermostatic Radiator Valve (TRV) Pack,N,Class I-rated for energy efficiency,With 15mm chrome angled valve,With matching chrome lockshield,Non-stick TRV valve with pre-setting,Reverse flow valve,Frost protection position,Contemporary slimline design,Half/full click stop settings,Manufactured in an ISO 9001 certified factory,Keymark approved to EN 215 standard,24 month warranty,,,,,,,,,,,,,,,,,,,,,
