,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Colour,Connection Size,Connection Type,Diameter,Range,Warranty,Weight,Hazardous,Drainage Product Type,Material,Minimum Operating Temperature,Resistance Features,Wall Thickness (mm),Maximum Operating Temperature,Standards,Supplier Product Code,WEEE Compliant,Application,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Pack Quantity,Paintable,Feature 6,Feature 7
224,PQ64907,Wavin Osma Waste 45deg bend 32mm Black,Wavin,5.34,"Manufactured in black polypropylene (PP), this Wavin Osma Waste 32mm 45° bend is simple to use, offering fast, reliable push-fit connections to save on both time and cost.",Drainage/Waste Pipe and Fittings/Waste Pipe Bends/Waste Pipe Bends.csv -> Wavin Osma Waste 45deg bend 32mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/07/NW-Q64907_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Osma_Waste_Water_Drain_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Wavin_Osma_RoundLine_Drainage_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PP_&_PE_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PQ66738,Wavin OsmaWeld ABS 90deg knuckle bend 32mm Black,Wavin,3.59,This Wavin OsmaWeld 32mm knuckle bend is manufactured in black ABS and incorporates secure solvent weld connections.,Drainage/Waste Pipe and Fittings/Waste Pipe Bends/Waste Pipe Bends.csv -> Wavin OsmaWeld ABS 90deg knuckle bend 32mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/67/38/NW-Q66738_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_ABS_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Osma_Waste_Water_Drain_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Wavin_Osma_RoundLine_Drainage_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PQ64938,Wavin Osma Waste 45deg bend 40mm Black,Wavin,4.94,"Manufactured in black polypropylene (PP), this Wavin Osma Waste 40mm 45° bend is simple to use, offering fast, reliable push-fit connections to save on both time and cost.",Drainage/Waste Pipe and Fittings/Waste Pipe Bends/Waste Pipe Bends.csv -> Wavin Osma Waste 45deg bend 40mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/38/NW-Q64938_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Osma_Waste_Water_Drain_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Wavin_Osma_RoundLine_Drainage_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PP_&_PE_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PQ64905,Wavin Osma Waste 91deg knuckle bend 32mm Black,Wavin,4.94,"Manufactured in black polypropylene (PP), this Wavin Osma Waste 32mm 90° knuckle bend is simple to use, offering fast, reliable push-fit connections to save on both time and cost.",Drainage/Waste Pipe and Fittings/Waste Pipe Bends/Waste Pipe Bends.csv -> Wavin Osma Waste 91deg knuckle bend 32mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/05/NW-Q64905_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Osma_Waste_Water_Drain_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Wavin_Osma_RoundLine_Drainage_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PP_&_PE_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PF30512,"Polypipe Terrain 200 135degsweep bend 1.1/4"" White",Polypipe,4.08,"This Polypipe Terrain 200 sweep soil bend is made of mPVC-U with 32mm solvent weld connections. Ideal for use where high temperatures and harsh chemicals are used, mPVC-U is recommended as an alternative to ABS in education and healthcare settings, while in residential installations it can be used for boiler discharge and standard waste applications.","Drainage/Waste Pipe and Fittings/Waste Pipe Bends/Waste Pipe Bends.csv -> Polypipe Terrain 200 135degsweep bend 1.1/4"" White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/05/12/NW-F30512_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PF03942,Wavin OsmaWeld 135deg spigot bend 32mm White,Wavin,2.87,This Wavin OsmaWeld 32mm 45° spigot bend is manufactured in white ABS and incorporates secure solvent weld connections.,Drainage/Waste Pipe and Fittings/Waste Pipe Bends/Waste Pipe Bends.csv -> Wavin OsmaWeld 135deg spigot bend 32mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/39/42/NW-F03942_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_ABS_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Osma_Waste_Water_Drain_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Wavin_Osma_RoundLine_Drainage_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PQ66588,Wavin Osma Waste 90deg spigot bend 40mm White,Wavin,8.79,"Suitable for interior and exterior use, this Wavin Osma Waste 40mm 90° long tail bend, supplied in white, is part of a PVC-C solvent weld waste system designed to withstand high in-service temperatures while resisting UV and offering fire retardant properties.",Drainage/Waste Pipe and Fittings/Waste Pipe Bends/Waste Pipe Bends.csv -> Wavin Osma Waste 90deg spigot bend 40mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/88/NW-Q66588_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Osma_Waste_Water_Drain_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Wavin_Osma_RoundLine_Drainage_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PQ66757,Wavin OsmaWeld 90deg ABS spigot bend 40mm Black,Wavin,4.76,This Wavin OsmaWeld 40mm 90° long tail spigot is manufactured in black ABS and incorporates secure solvent weld connections.,Drainage/Waste Pipe and Fittings/Waste Pipe Bends/Waste Pipe Bends.csv -> Wavin OsmaWeld 90deg ABS spigot bend 40mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/67/57/NW-Q66757_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_ABS_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Osma_Waste_Water_Drain_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Wavin_Osma_RoundLine_Drainage_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PF66352,Polypipe 92.5deg ABS swept bend 32mm White,Polypipe,5.23,"Made of white ABS, this Polypipe 92.5° swept bend with 32mm solvent weld connections is suitable for domestic applications. A popular selection for residential waste installations, the Polypipe ABS solvent weld range incorporates BioCote anti-microbial technology.",Drainage/Waste Pipe and Fittings/Waste Pipe Bends/Waste Pipe Bends.csv -> Polypipe 92.5deg ABS swept bend 32mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/63/52/NW-F66352_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PF57741,Geberit HDPE 135deg HDPE single branch 110 x 56mm,Geberit,9.17,"Manufactured in high density polyethylene (HDPE), this Geberit HDPE 45° branch fitting with 110 x 56 x 110mm solvent weld connections is suitable for a range of uses in building and roof drainage in industrial, commercial and laboratory settings and can be installed in-ground, in concrete or during bridge construction. This fitting is additionally suitable for conventional or siphonic roof drainage systems and in land drainage systems.",Drainage/Waste Pipe and Fittings/Waste Pipe Bends/Waste Pipe Bends.csv -> Geberit HDPE 135deg HDPE single branch 110 x 56mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/77/41/NW-F57740_F57741_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Geberit_HDPE_Silent_db20_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_DrainageSystem_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PF60298,PPT BEND 45 50MM ABS 601.2.135W,Polypipe,5.25,"Made of white ABS, this Polypipe Terrain 600 sweep soil bend with 50mm solvent weld connections is suitable for use in commercial building services.",Drainage/Waste Pipe and Fittings/Waste Pipe Bends/Waste Pipe Bends.csv -> PPT BEND 45 50MM ABS 601.2.135W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/98/NW-F60296_F60298_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PF24809,Marley Solvent Waste 45deg spigot bend 40mm White,Marley,3.91,This Marley Solvent Waste 40mm 45° bend with spigot in white is suitable for both internal and external applications.,Drainage/Waste Pipe and Fittings/Waste Pipe Bends/Waste Pipe Bends.csv -> Marley Solvent Waste 45deg spigot bend 40mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/48/09/NW-F24809_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PF47439,Hunter Multikwik 90deg bend,Hunter,18.45,"Made of EVA, this Hunter Multikwik 97 to 108mm WC bend with 99 to 105mm connections is designed for reliable flexibility and ensures a watertight connection. Designed to fit BS 5503 and BS 5504 pans, this bend is designed with WC fins made from high performance thermoplastic elastomer, a synthetic rubber offering resistance to cracking and eroding. Multikwik WC connectors are compatible with WC pans with bosses.",Drainage/Waste Pipe and Fittings/Waste Pipe Bends/Waste Pipe Bends.csv -> Hunter Multikwik 90deg bend,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/39/NW-F47439_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Hunter_WC_Connector_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Hunter_Multikwik_SDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Hunter_Multikwik_Plumbers_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PF27405,MLY 32MMX88.5D ULTRA ABS BEND  WAB3:W,Marley,2.21,"This white Marley ABS Waste 88.5° bend with 32mm solvent weld connections is a lightweight, cost efficient choice for internal installations.",Drainage/Waste Pipe and Fittings/Waste Pipe Bends/Waste Pipe Bends.csv -> MLY 32MMX88.5D ULTRA ABS BEND  WAB3:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/05/NW-F27405_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PF27435,MLY 40MMX88.5D ULTRA ABS BEND  WAB4:W,Marley,2.21,"This white Marley ABS Waste 88.5° bend with 40mm solvent weld connections is a lightweight, cost efficient choice for internal installations.",Drainage/Waste Pipe and Fittings/Waste Pipe Bends/Waste Pipe Bends.csv -> MLY 40MMX88.5D ULTRA ABS BEND  WAB4:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/35/NW-F27435_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PF27436,MLY 40MMX45D ULTRA ABS BEND  WAB41:W,Marley,2.21,"This white Marley ABS Waste 45° bend with 40mm solvent weld connections is a lightweight, cost efficient choice for internal installations.",Drainage/Waste Pipe and Fittings/Waste Pipe Bends/Waste Pipe Bends.csv -> MLY 40MMX45D ULTRA ABS BEND  WAB41:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/36/NW-F27436_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PF27408,MLY 32MMX90D ULTRA ABS KNUC/BEND WAB33:W,Marley,2.21,"This white Marley ABS Waste 90° knuckle bend with 32mm solvent weld connections is a lightweight, cost efficient choice for internal installations.",Drainage/Waste Pipe and Fittings/Waste Pipe Bends/Waste Pipe Bends.csv -> MLY 32MMX90D ULTRA ABS KNUC/BEND WAB33:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/08/NW-F27408_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PF27437,MLY 40MMX45D ULTRA ABS SPIG BEND WAB42:W,Marley,2.21,"This white Marley ABS Waste 45° bend with 40mm solvent weld x spigot connections is a lightweight, cost efficient choice for internal installations.",Drainage/Waste Pipe and Fittings/Waste Pipe Bends/Waste Pipe Bends.csv -> MLY 40MMX45D ULTRA ABS SPIG BEND WAB42:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/37/NW-F27437_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PF36836,40MM X 45DEG KNUCKLE BEND        WPB41:W,Marley,2.66,"Offering quick, easy installation, this Marley Push-Fit Waste 40mm 45° bend in white is suitable for internal use.",Drainage/Waste Pipe and Fittings/Waste Pipe Bends/Waste Pipe Bends.csv -> 40MM X 45DEG KNUCKLE BEND        WPB41:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/68/36/NW-F36836_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PF36837,40MM X 90DEG KNUCKLE BEND        WPB43:W,Marley,2.55,"Offering quick, easy installation, this Marley Push-Fit Waste 40mm 90° knuckle bend in white is suitable for internal use.",Drainage/Waste Pipe and Fittings/Waste Pipe Bends/Waste Pipe Bends.csv -> 40MM X 90DEG KNUCKLE BEND        WPB43:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/68/37/NW-F36837_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PF27406,MLY 32MMX45D ULTRA ABS BEND  WAB31:W,Marley,2.21,"This white Marley ABS Waste 45° bend with 32mm solvent weld connections is a lightweight, cost efficient choice for internal installations.",Drainage/Waste Pipe and Fittings/Waste Pipe Bends/Waste Pipe Bends.csv -> MLY 32MMX45D ULTRA ABS BEND  WAB31:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/06/NW-F27406_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
