,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Range,Evaporator Fans,Hazardous,Power Supply,Supplier Product Code,Type,WEEE Compliant,Connection Size,Pressure,Feature 1,Weight,Defrost,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Pack Quantity,Material Type,Warranty,Material,Amps,Connection Type,Voltage Rating,Display Type,Sensor,Application,Operating Temperature Range (C),Feature 13,Feature 14,Electric Supply,Cable Length (m),IP Rating,Maximum Working Pressure (Bar g),Feature 15
214,P668368,Carel negative temperature coefficient temperature sensor,Carel,6.6,"A high quality passive temperature probe, this Carel NTC sensor senses the value of the heater, converting it into a temperature via the electronic control. Suitable for use in HVAC/R, this NTC sensor is part of a range designed to meet the various needs of different installations.",Refrigeration/Controls/Controls.csv -> Carel negative temperature coefficient temperature sensor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/68/NW-668368_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Carel_Sensor_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,P675020,Danfoss BE BE240AS normally closed coil with DIN box 240v,Danfoss,24.06,"Designed for aggressive environments, the Danfoss BE 11W 240VAC solenoid coil is capable of operating in high humidity and temperature fluctuations, making it ideal for use in refrigeration systems. With a clip-on fastening system, this coil ensures faultless and simple installation. Simply dismounted with a screwdriver, the coil is mounted with no need for tools whatsoever.",Refrigeration/Controls/Controls.csv -> Danfoss BE BE240AS normally closed coil with DIN box 240v,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/20/NW-675020_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_BB_BE_BF_BG_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_Solenoid_Coil_Declaration.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_BB_BE_BF_BG_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,P605019,"Henry Technologies V vibration eliminator 1.1/8""",Henry Technologies,36.98,"Designed to absorb compressor vibration, the Henry Technologies V series 1 1/8"" vibration eliminator helps to prevent damage to system equipment or pipework. It is constructed of a deep pitch corrugated hose covered with a stainless steel braid reinforced by ferrules at each end and conncts to copper tube ends via a high temperature braze alloy.","Refrigeration/Controls/Controls.csv -> Henry Technologies V vibration eliminator 1.1/8""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/22/NW-605015_605022_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Henry_Product_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,P630000,Danfoss armature kit,Danfoss,74.16,A Danfoss armature assembly for AKV10 valves.,Refrigeration/Controls/Controls.csv -> Danfoss armature kit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/00/NW-630000_wm.jpg,,,,,,,N,,068F0541,Armature Assembly,N,,,For hcfc,,,Hfc,R744 refrigerants,The valve requires no adjustment,Wide regulation range,Replaceable orifice assembly,Both expansion valve and solenoid valve,Wide range of coils for dc and ac,,,,,,,,,,,,,,,,,,,,,,
218,P675432,Danfoss EVR15 normally closed solenoid valve 5/8'',Danfoss,136.08,"A direct or servo operated solenoid valve, the Danfoss EVR15 is designed for use in liquid, suction and hot gas lines. It offers compatibility with most refrigerants, including flammable options. This solenoid valve has 5/8"" solder ODF connections.",Refrigeration/Controls/Controls.csv -> Danfoss EVR15 normally closed solenoid valve 5/8'',,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/32/NW-675431_675432_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/fe/ty/Danfoss_EVR_Safety.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_EVR_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_EVR_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_SolenoidValve_Declaration.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,P600098,Danfoss Optyma Plus 118U3465 controller,Danfoss,503.52,Optyma Plus controller,Refrigeration/Controls/Controls.csv -> Danfoss Optyma Plus 118U3465 controller,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/98/600098_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_c/at/Danfoss_Optyma_Pack_Cond_Unit_Cat.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,P687102,Johnson Controls F61 NPT liquid flow -30c,Johnson Controls,336.63,"Made of brass, this Johnson Controls F61 series 1"" NPT liquid flow switch is a single-pole, double-throw (SPDT) switch for use on fluid lines carrying water, ethylene glycol or other non-hazardous fluids. This switch can be wired to energise one device and de-energise another powered from the same source when fluid flow exceeds or drops below a set flow rate.",Refrigeration/Controls/Controls.csv -> Johnson Controls F61 NPT liquid flow -30c,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/02/NW-687102_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Johnson_Controls_F61_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Johnson_Controls_F61_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Johnson_Controls_F61_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,P640006,Alco FSY FSY-42S fan control (no EMC cable),Alco,128.21,This Alco FSY-42S 230VAC electronic fan speed controller controls the speed of fan motors based on pressure.,Refrigeration/Controls/Controls.csv -> Alco FSY FSY-42S fan control (no EMC cable),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/06/NW-640006_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Alco_FSY_FSM_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,P600023,Danfoss Optyma 080Z3201 3 phase controller 4.5-6.3a,Danfoss,566.03,The controller will control standard or pump down three phase refrigeration plant with off cycle or electric defrosting.,Refrigeration/Controls/Controls.csv -> Danfoss Optyma 080Z3201 3 phase controller 4.5-6.3a,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/23/600023_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_c/at/Danfoss_Optyma_Pack_Cond_Unit_Cat.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,P693601,Danfoss TE12/TE20 straight valve body,Danfoss,48.28,"This Danfoss TE12/TE20 7/8 x 1 1/8"" valve body is for use with thermostatic expansion valves. It is compatible with R134a, R404A, R507. R22 and R407C refrigerant.",Refrigeration/Controls/Controls.csv -> Danfoss TE12/TE20 straight valve body,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/01/NW-693601_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_TE5_TE55_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_10_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,P672310,"Henry Technologies 5230 pressure relief valve 27.6bar 1/4x1/2"" (ce ped)",Henry Technologies,61.36,"Protecting refrigeration systems against over-pressure, this Henry Technologies 5230 pressure relief valve (PRV) has 1/4"" NPTF x 1/2"" SAE flare connections. This PRV discharges vapour only and therefore should not be used to vent liquid refrigerant. Back-pressure dependent, the valves are used to discharge to atmosphere.","Refrigeration/Controls/Controls.csv -> Henry Technologies 5230 pressure relief valve 27.6bar 1/4x1/2"" (ce ped)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/10/NW-672310_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Henry_Technologies_Product_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,P672317,"Henry Technologies 5231 pressure relief valve 27.6bar 3/8x1/2"" (ce ped)",Henry Technologies,65.92,"Protecting refrigeration systems against over-pressure, this Henry Technologies 5231 pressure relief valve (PRV) has 3/8"" NPTF x 1/2"" SAE flare connections. This PRV discharges vapour only and therefore should not be used to vent liquid refrigerant. Back-pressure dependent, the valves are used to discharge to atmosphere.","Refrigeration/Controls/Controls.csv -> Henry Technologies 5231 pressure relief valve 27.6bar 3/8x1/2"" (ce ped)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/20/NW-672317_672320_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Henry_Technologies_Product_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,P673656,Eliwell IDNEXT 902 P NTC 10A 230Vac air -hc,Eliwell,44.95,Controllers in the IDNext range are new-generation devices suitable for static and ventilated units at normal and low temperatures.,Refrigeration/Controls/Controls.csv -> Eliwell IDNEXT 902 P NTC 10A 230Vac air -hc,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/56/673656_wm.jpg,,,,,IDNEXT,,N,,IDN902P6D107000,Thermostat,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,P668347,Carel ColdWatch cold watch trapped alarm,Carel,464.56,"Designed for installation inside low temperature cold rooms, the Carel ColdWatch trapped personnel alarm kit is a safety system that allows a person trapped inside a cold room to signal to those outside. This alarm kit includes customisable alarm relay logic.",Refrigeration/Controls/Controls.csv -> Carel ColdWatch cold watch trapped alarm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/47/NW-668347_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Carel_ColdWatch_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,P675422,Alco PT5N PT5N-18M suction pressure transducer,Alco,110.22,"The Alco PT5N-18M 0 to 18 bar pressure transmitter is built to convert pressure into a linear electrical 4 to 20 mA output signal. This signal can control simple compressor and fan switching, converting it to superheat modulation of an electronic control valve. Featuring an easy installation pre-fabricated M12 cable assembly and 7/16"" UNF connection, the PT5N transmitter is an affordable and high performing  choice for heat pump, refrigeration and air conditioning use.",Refrigeration/Controls/Controls.csv -> Alco PT5N PT5N-18M suction pressure transducer,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/23/NW-675421_675423_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Alco_PT5N_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,P668675,Carel NTC030WH01 negative temperature coefficient sensor,Carel,14.04,"A high quality passive temperature probe, this Carel NTC sensor senses the value of the heater, converting it into a temperature via the electronic control. Suitable for use in HVAC/R, this NTC sensor is part of a range designed to meet the various needs of different installations.",Refrigeration/Controls/Controls.csv -> Carel NTC030WH01 negative temperature coefficient sensor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/86/76/NW-668675_668676_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Carel_Sensor_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,P693664,Danfoss KP7BS dual high pressure switch with manual reset,Danfoss,131.0,"Designed for use in refrigeration and air conditioning systems, the Danfoss KP7B dual high pressure switch with 1/4"" flare connection provides protection from low suction pressure or high discharge pressure. It can also be used to start and stop refrigeration compressors and fans on air-cooled condensers. Connecting directly to a single-phase AC motor up to 2kW, the KP1 can alternatively be installed in the control circuit of DC or large AC motors. This device is fitted with a SPDT switch, its position determined by the pressure switch setting and pressure at the connector.",Refrigeration/Controls/Controls.csv -> Danfoss KP7BS dual high pressure switch with manual reset,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/64/NW-693664_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_9_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_KP7_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_KP_PressureSwitch_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_CoolingSegment_Declaration.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,P668343,Carel PJ-Easy PJEZCOP000 controller,Carel,89.35,"This innovative range of controllers offer a product designed specifically for refrigeration control for bars, catering, display cabinets and refirgerated showcase applications. With an elegant and modern design this controller offers a 27% larger display and unique patented front mounted system or traditional side mounting available on all models. Can be connected to supervisory systems via R2485 external connection module. Comes with four predefined parameter sets built in and a removable face plate. Parameter programming keys are available.",Refrigeration/Controls/Controls.csv -> Carel PJ-Easy PJEZCOP000 controller,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/43/668343_wm.jpg,,,,,PJ-Easy,8 Amps,N,230V,PJEZC0P000,Controller,N,,,Easy to set and program with four predefined parameters,,8 Amps,Easy to install with front mounting system and side mounting,Easy to customise via the software,Easy to clean due to flat keypad and ip65 rated,Easy to wire due to built in transformer,Easy to read with 27% larger high efficiency display,On/off function either from digital input or directly from keypad,Buzzer,Removable terminal,,,,,,,,,,,,,,,,,230V,,,,
232,P673960,Eliwell EWTCM33VA transformer 220/12v,Eliwell,5.28,Transformer 220/12V,Refrigeration/Controls/Controls.csv -> Eliwell EWTCM33VA transformer 220/12v,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/39/60/673960_wm.jpg,,,,,,,N,,TF111111,Transformer,N,,,Suitability: 1 instrument,,,Rating 3va,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,P674987,Danfoss KP5 high pressure automatic reset switch 8.0/32bar,Danfoss,44.6,"Designed for use in refrigeration and air conditioning systems, the Danfoss KP5 high pressure switch with 1/4"" flare connection provides protection from low suction pressure or high discharge pressure. It can also be used to start and stop refrigeration compressors and fans on air-cooled condensers. Connecting directly to a single-phase AC motor up to 2kW, the KP1 can alternatively be installed in the control circuit of DC or large AC motors. This device is fitted with a SPDT switch, its position determined by the pressure switch setting and pressure at the connector.",Refrigeration/Controls/Controls.csv -> Danfoss KP5 high pressure automatic reset switch 8.0/32bar,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/87/NW-674987_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_9_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_Rfrgrtn-AC_Ctrls_Declaration.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Danfoss_KP_PressureSwitch_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_KP_PressureSwitch_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
