,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Colour,Connection Size,Connection Type,Diameter,Range,Warranty,Weight,Hazardous,Drainage Product Type,Material,Resistance Features,Wall Thickness (mm),Paintable,Standards,Supplier Product Code,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8
197,PF21506,MLY 4M PE CLIPMASTER GUTTER  RGC4:W,Marley,28.99,"Easy to install, the Marley Clip-Master 4M length, 112mm gutter in white is part of a highly practical PVC-U nominal half-round gutter system offering compatibility with half-round systems from most manufacturers. Clip-Master can be installed using a notched or a notchless joint for added convenience.",Drainage/Rainwater Guttering and Fittings/Rainwater Guttering and Fittings.csv -> MLY 4M PE CLIPMASTER GUTTER  RGC4:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/06/NW-F21506_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PF39006,MLY CLIPMASTER FASCIA BRACKET  RKC1:B,Marley,2.41,"Easy to install, the Marley Clip-Master 132mm fascia bracket in black is part of a highly practical PVC-U nominal half-round gutter system offering compatibility with half-round systems from most manufacturers. Clip-Master can be installed using a notched or a notchless joint for added convenience.",Drainage/Rainwater Guttering and Fittings/Rainwater Guttering and Fittings.csv -> MLY CLIPMASTER FASCIA BRACKET  RKC1:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/06/NW-F39006_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PF26103,MLY DEEPFLOW 4M GUTTER BROWN RGD4BR,Marley,34.3,"Designed to create a self-cleansing flow, this 4M long Marley Deepflow 110mm gutter in brown is part of the semi-elliptical Deepflow range. This range offers high capacity and the ability to install using your choice of a notched or notchless joint.",Drainage/Rainwater Guttering and Fittings/Rainwater Guttering and Fittings.csv -> MLY DEEPFLOW 4M GUTTER BROWN RGD4BR,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/61/03/NW-F26103_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PF22049,100MM RISE AND FALL EXTENSION ARM   RKF1,Marley,12.76,"Made of mild steel, this Marley Ancillary 290mm rise and fall extension arm has an electro-plated finish.",Drainage/Rainwater Guttering and Fittings/Rainwater Guttering and Fittings.csv -> 100MM RISE AND FALL EXTENSION ARM   RKF1,,Arm;2x cadmium-plated nuts;2x cadmium-plated bolts,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/49/NW-F22049_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PF22224,MLY FLOWLINE EXTERNAL STOPEND  REF2:B,Marley,5.0,"Made of black PVC-u, this Marley Flowline 112mm external stop end is part of the rectilinear profile Flowline gutter system. Supplying carrying capacities higher than standard half-round gutters, the Flowline system is perfect for larger roof areas and can be installed with a notched or notchless joint.",Drainage/Rainwater Guttering and Fittings/Rainwater Guttering and Fittings.csv -> MLY FLOWLINE EXTERNAL STOPEND  REF2:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/22/24/NW-F22224_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PF22321,MLY 68MM BARREL PIPE CLIP + N&B  RC252:B,Marley,2.72,"This black Marley Deepflow 68mm circular pipe clip is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Guttering and Fittings/Rainwater Guttering and Fittings.csv -> MLY 68MM BARREL PIPE CLIP + N&B  RC252:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/21/NW-F22321_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PF23112,MLY DEEPFLOW FASCIA BRACKET GREY RKD1:G,Marley,2.53,"This grey Marley Deepflow 75mm fascia bracket is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Guttering and Fittings/Rainwater Guttering and Fittings.csv -> MLY DEEPFLOW FASCIA BRACKET GREY RKD1:G,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/31/12/NW-F23112_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PF22069,150MM TOP RAFTER ARM          RTA1:METAL,Marley,8.39,"Made of mild steel, this Marley Ancillary 275mm top fixed rafter arm has an electro-plated finish.",Drainage/Rainwater Guttering and Fittings/Rainwater Guttering and Fittings.csv -> 150MM TOP RAFTER ARM          RTA1:METAL,,Arm;2x cadmium-plated nuts;2x cadmium-plated bolts,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/69/NW-F22069_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PF34900,DEEPFLOW 4M GUTTER HEAVY 150MM RGJ4:B,Marley,70.65,"Part of the semi-elliptical, self-cleansing Deepflow range, this 4M long Marley Deepflow 150 98mm gutter in black PVC-u is suitable for use in small-to-medium commercial projects and can also be used in flats and industrial applications.",Drainage/Rainwater Guttering and Fittings/Rainwater Guttering and Fittings.csv -> DEEPFLOW 4M GUTTER HEAVY 150MM RGJ4:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/00/NW-F34900_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Deepflow_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
206,PF22363,MLY 68MM HOPPER HEAD BLACK RH252B,Marley,38.14,"Designed to create a self-cleansing flow, this black Marley Deepflow 68mm hopper head is part of the semi-elliptical Deepflow range. This range offers high capacity and the ability to install using your choice of a notched or notchless joint.",Drainage/Rainwater Guttering and Fittings/Rainwater Guttering and Fittings.csv -> MLY 68MM HOPPER HEAD BLACK RH252B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/63/NW-F22363_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PF39016,MLY CLIPMASTER EXTERNAL STOPEND REC1:B,Marley,4.29,"Offering simple installation, the Marley Clip-Master 112mm external stop end in black forms part of Marley's reliable PVC-u nominal half-round gutter system, meaning easy compatibility with most half-round systems. Clip-Master can be installed using either a notched or a notchless joint to suit conditions.",Drainage/Rainwater Guttering and Fittings/Rainwater Guttering and Fittings.csv -> MLY CLIPMASTER EXTERNAL STOPEND REC1:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/16/NW-F39016_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PF21508,MLY 4M FLOWLINE GUTTER   RGF4:B,Marley,28.55,"Made of black PVC-u, this Marley Flowline 4M gutter is part of the rectilinear profile Flowline gutter system. Supplying carrying capacities higher than standard half-round gutters, the Flowline system is perfect for larger roof areas and can be installed with a notched or notchless joint.",Drainage/Rainwater Guttering and Fittings/Rainwater Guttering and Fittings.csv -> MLY 4M FLOWLINE GUTTER   RGF4:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/09/NW-F21508_F21509_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PF22212,Marley Flowline 90deg angle Black,Marley,12.12,"Made of black PVC-u with clip joint connections, this Marley Flowline 112mm 90° angle is part of the rectilinear profile Flowline gutter system. Supplying carrying capacities higher than standard half-round gutters, the Flowline system is perfect for larger roof areas and can be installed with a notched or notchless joint.",Drainage/Rainwater Guttering and Fittings/Rainwater Guttering and Fittings.csv -> Marley Flowline 90deg angle Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/22/12/NW-F22212_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Marley_Rainwater_Technical_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
210,PF22692,MLY 110MM HOPPER HEAD  SH40:B,Marley,135.94,This Marley Ancillary 110mm circular spigot outlet hopper head is made of black PVC-u.,Drainage/Rainwater Guttering and Fittings/Rainwater Guttering and Fittings.csv -> MLY 110MM HOPPER HEAD  SH40:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/26/92/NW-F22692_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PF21509,MLY 4M FLOWLINE GUTTER   RGF4:W,Marley,28.55,"Made of white PVC-u, this Marley Flowline 4M gutter is part of the rectilinear profile Flowline gutter system. Supplying carrying capacities higher than standard half-round gutters, the Flowline system is perfect for larger roof areas and can be installed with a notched or notchless joint.",Drainage/Rainwater Guttering and Fittings/Rainwater Guttering and Fittings.csv -> MLY 4M FLOWLINE GUTTER   RGF4:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/09/NW-F21508_F21509_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PF22364,MLY 68MM HOPPER HEAD BLACK RH25:B,Marley,78.74,This Marley Ancillary 68mm circular spigot outlet hopper head is made of black PVC-u.,Drainage/Rainwater Guttering and Fittings/Rainwater Guttering and Fittings.csv -> MLY 68MM HOPPER HEAD BLACK RH25:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/64/NW-F22364_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PF22112,MLY DEEPFLOW FASCIA BRACKET RKD1:B,Marley,2.53,"This black Marley Deepflow 75mm fascia bracket is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Guttering and Fittings/Rainwater Guttering and Fittings.csv -> MLY DEEPFLOW FASCIA BRACKET RKD1:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/21/12/NW-F22112_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PF22106,MLY DEEPFLOW  UNION CLIP RUD10:B,Marley,9.57,"This black Marley Deepflow 110mm union bracket is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Guttering and Fittings/Rainwater Guttering and Fittings.csv -> MLY DEEPFLOW  UNION CLIP RUD10:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/21/06/NW-F22106_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PF22100,MLY 3M DEEPFLOW GUTTER BLACK  RGD3B,Marley,24.76,"Designed to create a self-cleansing flow, this 3M long Marley Deepflow 110mm gutter in black is part of the semi-elliptical Deepflow range. This range offers high capacity and the ability to install using your choice of a notched or notchless joint.",Drainage/Rainwater Guttering and Fittings/Rainwater Guttering and Fittings.csv -> MLY 3M DEEPFLOW GUTTER BLACK  RGD3B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/21/00/NW-F22100_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PF23103,MLY 4M DEEPFLOW GUTTER GREY RGD4G,Marley,32.99,"Designed to create a self-cleansing flow, this 4M long Marley Deepflow 110mm gutter in grey is part of the semi-elliptical Deepflow range. This range offers high capacity and the ability to install using your choice of a notched or notchless joint.",Drainage/Rainwater Guttering and Fittings/Rainwater Guttering and Fittings.csv -> MLY 4M DEEPFLOW GUTTER GREY RGD4G,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/31/03/NW-F23103_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PN57799,MLY 82MM OFFSET BEND ANTHR GREY RNE3AG,Marley,22.87,"Offering push-fit x solvent weld connections, this Marley 82mm offset bend has a smart Anthracite grey gloss finish.",Drainage/Rainwater Guttering and Fittings/Rainwater Guttering and Fittings.csv -> MLY 82MM OFFSET BEND ANTHR GREY RNE3AG,,n/a,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/77/99/N57799_wm.jpg,,,,,Anthracite Grey/Gloss,82 mm,Push FitSolvent Weld,82 mm,82mm downpipe,1 year,0.16,N,Rainwater offset bend,Plastic,n/a,2,N/A,EN12200-1,RNE3AG,N,Available in a variety of colour options to suit most environments,Certified to BS4514,,,,,,
218,PF22209,MLY FLOWLINE FASCIA BRACKET  RKF2:B,Marley,2.83,This Marley Flowline fascia bracket in black is part of the attractively designed rectilinear profile PVC-U Flowline gutter system. This system offers carrying capacities higher than standard half round gutters and is an ideal choice for larger roof areas with the option to use a notched or notchless joint.,Drainage/Rainwater Guttering and Fittings/Rainwater Guttering and Fittings.csv -> MLY FLOWLINE FASCIA BRACKET  RKF2:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/22/09/NW-F22209_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
