,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Colour,Connection Size,Connection Type,Diameter,Warranty,Weight,Hazardous,Drainage Product Type,Material,Standards,Supplier Product Code,WEEE Compliant,Application,Feature 1,Feature 2,Range,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Type,Minimum Operating Temperature,Resistance Features,Wall Thickness (mm),Maximum Operating Temperature,Paintable,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Attachment 5,Dimensions (L x W x D),Attachment 6,Attachment 7,Attachment 8
598,PQ64213,Wavin OsmaSoil 92.5deg bend 110mm Grey,Wavin,37.2,"Suitable for domestic or commercial use, this Wavin OsmaSoil 110mm 87.5° bend is made of grey PVC-U with durable and reliable 110 x 100mm socket x plain end connections.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Wavin OsmaSoil 92.5deg bend 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/13/NW-Q64213_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PF29078,"Polypipe Terrain 100 straight branch boss adaptor 4"" x 1.1/4"" Grey",Polypipe,8.43,"Made of grey PVC-U, this Polypipe Terrain 100 straight boss adapter with 32mm solvent weld connections is designed for use in commercial building services. The Polypipe Terrain PVC drainage system is fully accredited and is suitable for joining to a variety of other materials.","Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe Terrain 100 straight branch boss adaptor 4"" x 1.1/4"" Grey",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/78/NW-F29078_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PF40842,Polypipe Terrain Fuze HDPE electroweld coupler 110mm,Polypipe,13.05,"Suitable for use in commercial building services, this Polypipe Terrain Fuze 110mm electrofusion coupling is made of HDPE. The Terrain FUZE ranges offers improved performance over traditional drainage materials, offering higher levels of resistance to impact and abrasion, chemical corrosion and extreme temperatures. Lightweight, Terrain FUZE is easy and fast to install, saving on time and resources.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe Terrain Fuze HDPE electroweld coupler 110mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/08/45/NW-F40842_F40845_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Polypipe_Terrain_Fuze_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PF66915,Polypipe 135deg single socket offset bend 110mm Black,Polypipe,41.49,"Suitable for domestic use, this Polypipe 135° offset socket bend is made of black PVC-U and incorporates 110mm push-fit x solvent weld connections.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe 135deg single socket offset bend 110mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/15/NW-F66915_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PF48000,Polypipe Kwickfit straight connector White 110mm,Polypipe,21.06,This Polypipe Kwickfit WC pan connector is made of polypropylene (PP) and is fitted with 110mm push-fit connections and a flexible TPE seal for effortless connection into plain-ended soil pipe.,Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe Kwickfit straight connector White 110mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/80/00/NW-F48000_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Polypipe_WC_Pan_Bsi_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PQ64236,Wavin OsmaSoil weathering collar 110mm Grey,Wavin,12.03,"Suitable for domestic or commercial use, this Wavin OsmaSoil 110mm weathering collar is made of durable grey PVC-u and is fitted with 110 x 100mm insert connections.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Wavin OsmaSoil weathering collar 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/36/NW-Q64236_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PF29367,Polypipe Terrain 100P 135deg spigot socket bend 110mm Grey,Polypipe,29.45,"Made of grey PVC-U, this Polypipe Terrain 100P sweep soil bend with 110mm push-fit x solvent weld connections is designed for use in domestic applications. The Polypipe Terrain PVC drainage system is fully accredited and is suitable for joining to a variety of other materials.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe Terrain 100P 135deg spigot socket bend 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/93/67/NW-F29366_F29367_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PF67122,Polypipe PolySoil single boss pipe 110mm White,Polypipe,36.41,"Made of white PVC-U, this Polypipe PolySoil boss pipe with 110mm push-fit connections is suitable for use in domestic applications. Incorporating single-piece moulding technology the PolySoil system offers improved performance and longevity with ring lock seal technology preventing seal distortion for simple, reliable installation with no risk of dislodgment.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe PolySoil single boss pipe 110mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/22/NW-F67122_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PF29024,"Polypipe Terrain 100 92deg access bend 4"" Grey",Polypipe,124.89,"Suitable for use in commercial building services, this Polypipe Terrain 100 92° access bend with 110mm solvent weld connections is made of grey PVC-u. Fully accredited, the Polypipe Terrain PVC drainage system can be jointed to a wide range of other materials.","Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe Terrain 100 92deg access bend 4"" Grey",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/24/NW-F29024_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PF40248,Polypipe Terrain Fuze compression stop end 110mm,Polypipe,39.08,"Suitable for use in commercial building services, this Polypipe Terrain Fuze compression stop end is made of HDPE with 110mm solvent weld connections. The Terrain FUZE ranges offers improved performance over traditional drainage materials, offering higher levels of resistance to impact and abrasion, chemical corrosion and extreme temperatures. Lightweight, Terrain FUZE is easy and fast to install, saving on time and resources.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe Terrain Fuze compression stop end 110mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/48/NW-F40248_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Polypipe_Terrain_Fuze_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PQ64211,Wavin Wavin OsmaSoil single socket 110mm Grey,Wavin,14.04,"Suitable for domestic or commercial use, this Wavin OsmaSoil 4"" straight single socket is made of grey PVC-U with durable and reliable 110mm socket x solvent weld connections.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Wavin Wavin OsmaSoil single socket 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/11/NW-Q64211_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PF29111,"Polypipe Terrain 100 bossed pipe connector 4"" Grey",Polypipe,16.99,"Made of grey PVC-U, this Polypipe Terrain 100 boss pipe with 110mm solvent weld connections is designed for use in commercial building services. The Polypipe Terrain PVC drainage system is fully accredited and is suitable for joining to a variety of other materials.","Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe Terrain 100 bossed pipe connector 4"" Grey",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/91/11/NW-F29111_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PQ66875,Osma 90deg PVC-U spigot bend trap 110mm Grey,Osma,41.32,This Osma spigot bend trap is made of grey PVC-U with 110mm socket x plain end connections. Osmas's comprehensive PVC-U soil system for sanitary waste removal is available in a range of colours and sizes with push-fit and solvent weld joints offered.,Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Osma 90deg PVC-U spigot bend trap 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/68/75/NW-Q66875_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC-U_Pipe_Fittings_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PF67108,Polypipe PolySoil double socket 110mm White,Polypipe,33.14,"Made of white PVC-U, this Polypipe PolySoil double socket with 110mm push-fit connections is suitable for use in domestic applications. Incorporating single-piece moulding technology the PolySoil system offers improved performance and longevity with ring lock seal technology preventing seal distortion for simple, reliable installation with no risk of dislodgment.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe PolySoil double socket 110mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/08/NW-F67108_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PF40854,Polypipe Terrain 100 pleura maxi vent 75-110mm,Polypipe,147.28,"Made of white plastic, this Polypipe Terrain 100 75 - 110mm universal pleura maxi vent is suitable for commercial use.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe Terrain 100 pleura maxi vent 75-110mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/08/54/NW-F40854_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PF28051,4IN STRAIGHT COUPLING             110.4:B,Polypipe,19.16,"Suitable for use in commercial building services, this Polypipe Terrain 100 straight coupling with 110mm solvent weld connections is made of black PVC-u. Fully accredited, the Polypipe Terrain PVC drainage system can be jointed to a wide range of other materials.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> 4IN STRAIGHT COUPLING             110.4:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/80/51/NW-F28051_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PF66613,Polypipe 135deg bend 82mm Grey,Polypipe,49.64,"Suitable for domestic use, this Polypipe 135° single socket bend is made of grey PVC-U and incorporates 82mm push-fit x solvent weld connections.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe 135deg bend 82mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/66/13/NW-F66613_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PQ64815,"Wavin Wavin Osma Compact easY-fit pan style 4"" Steel",Wavin,15.02,"Suitable for domestic or commercial use, this Wavin Osma Compact 4"" easy-fit pan connector is made of durable white polypropylene and is fitted with secure 100mm push-fit x spigot connections.","Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Wavin Wavin Osma Compact easY-fit pan style 4"" Steel",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/48/15/NW-Q64815_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Wavin_Osma_Compact_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PP_&_PE_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PF72136,Saint Gobain Timesaver GT06 87.5deg plain branch 100 x 100mm,Saint Gobain,83.26,"Made of cast iron, this Saint Gobain Timesaver GT02 100mm 87.5° swept branch tee incorporates spigot x spigot connections. The Timesaver drainage system offers a range of extremely high strength fittings ideal for below ground applications.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Saint Gobain Timesaver GT06 87.5deg plain branch 100 x 100mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/21/36/NW-F72136_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_AG_BG_Drainage_Sys_Brcr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PF72123,Saint Gobain Timesaver GT48 wall fixing bracket 100mm,Saint Gobain,16.6,This Saint Gobain Timesaver GT48 100mm bracket has an elongated slot at fixing point (D) and is made of ductile iron with a water-based paint finish. The Timesaver drainage system offers a range of extremely high strength fittings ideal for below ground applications.,Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Saint Gobain Timesaver GT48 wall fixing bracket 100mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/21/23/NW-F72123_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_AG_BG_Drainage_Sys_Brcr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PF68208,Polypipe PolySoil strap on boss nut and blt 110mm Grey,Polypipe,13.28,"Made of grey PVC-U, this Polypipe PolySoil boss strap with 110mm push-fit connections is suitable for use in domestic applications. Incorporating single-piece moulding technology the PolySoil system offers improved performance and longevity with ring lock seal technology preventing seal distortion for simple, reliable installation with no risk of dislodgment.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe PolySoil strap on boss nut and blt 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/08/NW-F68208_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PQ65002,Wavin Wavin OsmaSoil 92.5deg double branch 100mm Black,Wavin,131.32,"Made of black PVC-u, this Wavin OsmaSoil 110mm 92.5° double branch with socket x socket x socket x plain end connections is suitable for use in both domestic and commercial installations.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Wavin Wavin OsmaSoil 92.5deg double branch 100mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/02/NW-Q65002_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
