,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Colour,Diameter,Range,Thickness,Warranty,Hazardous,Material,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Attachment 6,Attachment 7,Attachment 8,Attachment 9,Attachment 10,Attachment 11,Weight,Phase,Refrigerant Suitability,Depth (mm),Fuse Size (A),Pipe Size Diameter - Gas,Pipe Size Diameter - Liquid,Seasonal Efficiency Energy Label Heating,UK Total Cooling,Seasonal Efficiency Energy Label Cooling,Nominal Heating (kW),Max Sound Pressure,UK Sensible Cooling,Nominal Cooling (kW),Max Airflow (m/min),Min Air Flow (m/min),Min Sound Pressure,Max External Static Pressure,Duct Connection Diameter,Temp Exchange Efficiency,Min External Static Pressure,Pack Quantity,Hardness,Outer Diameter
459,P644208,"Lawton Tube ACR 90deg female x copper long radius street elbow 1.5/8""",Lawton Tube,15.31,"Made of copper, this 1 5/8"" Lawton Tubes ACR 90° long radius street elbow includes plain end x compression connections and has a seamless, one-piece design for easier use and greater strength.","Air Conditioning/Air Conditioning.csv -> Lawton Tube ACR 90deg female x copper long radius street elbow 1.5/8""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/10/NW-644200_644210_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Tube_ACR_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_ACR_Fittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,P697524,Fujitsu AUXG54KRLB R32 Indoor Circular Flow Cassette Unit 13.3KW,Fujitsu,939.72,"The smart Fujitsu AUXG circular flow cassette air conditioning unit incorporates a multi-programmable seven day, 24 hour timer with intuitive touchscreen controls. Offering high levels of performance in a compact package, Fujitsu air conditioning and heat pump inverter cassette series split systems are suitable for installation in residential and commercial premises, including offices, shops, meeting rooms, restaurants, hotels, and gyms.",Air Conditioning/Air Conditioning.csv -> Fujitsu AUXG54KRLB R32 Indoor Circular Flow Cassette Unit 13.3KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/24/NW-697522_697524_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/al/og/Fujitsu_Split_Air_Cond_Catalog.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,P610072,Fujitsu AOEH09KLTA 2.6KW Eco Wall Outdoor,Fujitsu,266.91,"A sleek design to blend effortlessly into an outdoor area, the Fujitsu Eco 2.6kW outdoor air conditioning unit is designed to be wall-mounted. Thanks to inbuilt heat pump inverter technology, this silent air con unit minimises energy consumption and maximises efficiency for guilt-free cooling.",Air Conditioning/Air Conditioning.csv -> Fujitsu AOEH09KLTA 2.6KW Eco Wall Outdoor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/72/610072_wm.jpg,,,,,,,,,,,N,,AOEH09KLTA,Split Outdoor unit,N,Slimline design,Energy saving operation,Comfortable airflow,Silent operation,Low ambient operation,R32 compatible,,,,,,,,,,,,,,19,1,R-32,290,10,.3/8,1/4,,,,,,,,,,,,,,,,,
462,P697137,Daikin SkyAir FCAG71B Round Flow Cassette 7.1KW,Daikin,765.53,"Improving efficiency and comfort, the Daikin SkyAir cassette incorporates 360° round flow technology and R-32 Bluevolution for a reduced environmental impact, helping it to acheieve an A+ seasonal efficiency rating for heating and A++ for cooling. Cleverly designed, this round flow casette uses up-to-the-minute technology to ensure balanced and comfortable flow, even in the most awkwardly shaped rooms.",Air Conditioning/Air Conditioning.csv -> Daikin SkyAir FCAG71B Round Flow Cassette 7.1KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/41/NW-697134_697141_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Daikin_FCAG-B_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Daikin_SkyAir_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Daikin_FCAG-B_Ref_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,P605955,Daikin VAM-J VAM650J8 Heat Exchanger,Daikin,1541.48,"Highly efficient, Daikin VAM-J series heat recovery ventilation systems deliver fresh air into a room while reducing the load on heating and cooling systems by up to 73%. Suitable for use in the majority of commercial applications with fresh air requirements up to 2000M³/h, systems in the VAM-J series feature DC fan motors and a specially designed heat exchange element with no requirement for condensate drainage.",Air Conditioning/Air Conditioning.csv -> Daikin VAM-J VAM650J8 Heat Exchanger,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/59/56/NW-605953_605956_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Daikin_VRV_Product_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ro/hs/Daikin_VAM_RoHS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Daikin_Heat_Reclaim_Venti_User_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Daikin_VAM-J_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Daikin_VAM_J_Data_Sheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/de/cl/Daikin_650_800_1000_2000_EU_Decl.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Daikin_Heat_Reclaim_Venti_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,P668199,Aspen Pumps Xtra AX3009/1 mobile AC unit - cooling only 3.5kW,Aspen Pumps,362.32,"Helping to make air con more sustainable, this Aspen Pumps Xtra portable air conditioning unit is designed to use the natural refrigerant R290. Highly efficienct, this portable unit offers a wide range of functions to help you cool and dehumidify a space without spending the Earth.",Air Conditioning/Air Conditioning.csv -> Aspen Pumps Xtra AX3009/1 mobile AC unit - cooling only 3.5kW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/99/NW-668199_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Aspen_Pumps_Xtra_AX3009-1_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Aspen_Pumps_Xtra_Portable_AC_Instal.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,P667581,Aspen Pumps Low Profile ERRP economy retail refrigeration dairy pump side inlet low profile deep 75mm,Aspen Pumps,381.83,"Designed for fitting beneath retail refrigeration units, the lightweight Aspen Pumps Low Profile ERRP side inlet condensate removal pump is a compact plastic ERRP (economical retail refrigeration pump) designed to remove defrost and contaminated water at flow rates of up to 190L/h.",Air Conditioning/Air Conditioning.csv -> Aspen Pumps Low Profile ERRP economy retail refrigeration dairy pump side inlet low profile deep 75mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/81/NW-667580_667581_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Aspen_Pumps_667580_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Aspen_Pumps_Low_Profile_ERRP_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Aspen_Pumps_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,P644099,"Lawton Tube ACR female x copper reducing fitting 7/8 x 1/2""",Lawton Tube,1.46,"Made of copper, this 7/8 x 1/2"" Lawton Tubes ACR fitting reducer includes plain end x compression connections and has a seamless, one-piece design for easier use and greater strength.","Air Conditioning/Air Conditioning.csv -> Lawton Tube ACR female x copper reducing fitting 7/8 x 1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/41/12/NW-644095_644112_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Tube_ACR_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_ACR_Fittings_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,P667640,Pump House VCC LGP sump condensate pump 1.1L,Pump House,165.55,"Low profile at just 125mm, the Pump House VCC 1L condensate tank pump offers proven reliability in a compact package. Ideal for cassette air conditioning units and refrigeration dairy decks, this pump is easy to install and maintain.",Air Conditioning/Air Conditioning.csv -> Pump House VCC LGP sump condensate pump 1.1L,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/76/40/NW-667640_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Pump_House_VCC_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/Pump_House_Catalogue_2016.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Pump_House_VCC_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,P676303,Fujitsu Standard AOYG90LRLA R410A Multi Split Outdoor Unit 3Phase 22KW,Fujitsu,2680.17,"Compact and easy to install, this Fujitsu 22kW three phase multi-split outdoor air conditioning unit helps buildings to meet strict environmental requirements by reducing emissions and the use of refrigerants with a high Global Warming Potential.",Air Conditioning/Air Conditioning.csv -> Fujitsu Standard AOYG90LRLA R410A Multi Split Outdoor Unit 3Phase 22KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/63/03/NW-676302_676303_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Fujitsu_AOYG_LRLA_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Fujitsu_Multi-Split_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Fujitsu_AOYG_LRLA_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,P668018,Pump House flexi lite kit,Pump House,427.46,"Designed for the floor mounting of air conditioning equipment or air source heat pumps, the Pump House Flexi Lite kit is an innovative installation solution that means there's no need to go through the upheaval and cost of installing a concrete slab. Assembled in minutes, this mounting kit offers easy transportation and requires minimal preparation before fitting. With anti-vibration features, the Flexi Lite provides a practical fixing point for any brand's air con unit or domestic air source heat pump.",Air Conditioning/Air Conditioning.csv -> Pump House flexi lite kit,,"Flexi Foot Fixing Kit,Ultralite Pad 24'' X 48'' X  3'' (600mmx1200mmx75mm), Flexi-FOOT- 600mm, 100mm sq plate with sq hole, Coach Bolt M8, Penny Washer M8 X 25mm Box Of 100, M8 Nut - Hex Head",https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/80/18/668018_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/CADType2_Line Drawing.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,P619151,Daikin FDXM25F9 R32/R410A Slim Ducted Unit 2.5KW,Daikin,431.88,"Ideal for small-to-medium sized business premises, the Daikin ducted air conditioning system is compact and easy to install. This small unit includes a Wi-Fi control option for complete app control of the air conditioning and heat pump ducted system while its R32 compatibility ensures maximum efficiency.",Air Conditioning/Air Conditioning.csv -> Daikin FDXM25F9 R32/R410A Slim Ducted Unit 2.5KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/91/54/NW-619151_619154_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Daikin_FDXM-F_3PEN417664-1A_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Daikin_FDXM_F_Opera_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Daikin_EASYZONE_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ec/la/Daikin_FDXM-F_RoHS_Decla.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Daikin_FDXM_F3_EEDEN17_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,P621355,Armaflex Evo technical insulation 1-3/8in OD x 3/4in WT - 2mtr,Armaflex,9.05,"Offering flexible and reliable condensation control, AF/ArmaFlex Evo technical pipe insulation has a closed-cell insulation material structure and built-in Microban antimicrobial protection. Supplied in a 2M coil, this insulation has very low thermal conductivity alongside high levels of resistance to water vapour transmission, helping to reduce energy losses during the long term while also minimising moisture ingress and reducing the risk of corrosion under insulation (CUI). Suitable for installation in public buildings and for use in process industries, AF Evo has inbuilt antimicrobial protection and high levels of fire performance make it a reliable choice for even the most challenging of situations. In addition to insulation, the AF/Armaflex range includes fire sleeves, pipe supports and adhesives for a comprehensive single-brand solution.",Air Conditioning/Air Conditioning.csv -> Armaflex Evo technical insulation 1-3/8in OD x 3/4in WT - 2mtr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/68/621324_621368_wm.jpg,,,,,,Black,35mm,Evo,3.5 mm,5 Years,N,Closed cell flexible elastomeric foam insulation,IAFEU19035000,Pipe Insulation,N,Black colour,Made using a closed cell material,Built-in water vapour barrier reduces corrosion under insulation (CUI) risk,Built-in Microban® antimicrobial protection for reduced risk of mould and bacteria growth,Low thermal conductivity value of 0.033 W/m K at 0°C),Highest system reliability if installed with ArmaFix pipe supports and ArmaFlex adhesives,FM approved,"Meets Euroclass B/BL-s2, d0",BRE Green Guide A rating,CE marked,Meets EN 14304,5 year warranty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,P689469,Daikin Sky Air Alpha RZAG60A R32 Outdoor Air Conditioning System 6.0KW,Daikin,1358.48,"Using eco-friendly R-32 refrigerant, the Daikin Sky Air Alpha RZAG-A 6kW outdoor air conditioning unit ensures lower energy consumption and a lower refrigerant charge for A+ energy efficiency in cooling and A in heating.",Air Conditioning/Air Conditioning.csv -> Daikin Sky Air Alpha RZAG60A R32 Outdoor Air Conditioning System 6.0KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/94/69/NW-689467_689469_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Daikin_RZAG-A_ECO_Declaration.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Daikin_RZAG-A_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Daikin_RZAG-A_Reference_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Daikin_RZAG-A_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Daikin_RZAG-A_RoHS_Declaration.pdf,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Daikin_RZAG-A_Databook.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,P610087,Fujitsu ASEH12KMCG 3.6KW Standard Wall Indoor,Fujitsu,234.32,"Neatly designed and extremely quiet, the Fujitsu ASEH-KMCG 3.6kW indoor air conditioning unit minimises its impact on the senses with clever design while also ensuring you feel the climate comfort it's capable of delivering. Suited to any location, from server rooms to living rooms, and from offices to kids' bedrooms, this unit offers a host of helpful features, including air-cleaning filters and automatic operation functions. This air con unit uses heat pump inverter technology for high levels of efficiency.",Air Conditioning/Air Conditioning.csv -> Fujitsu ASEH12KMCG 3.6KW Standard Wall Indoor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/87/610087_wm.jpg,,,,,,,,,,,N,,ASEH12KMCG,Split Wall Mount Indoor unit,N,With inbuilt Wi-Fi,Stylish design,Suitable for R32 refrigerant,Quiet operation,,,,,,,,,,,,,,,,10,1,R-32,222,,.3/8,1/4,,,,,,,,,,,,,,,,,
