,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Range,Hazardous,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Colour,Thickness,Waste Supplied,Bowl Type,Bowl Shape,Fitting / Mounting Type,Main Bowl Size,Material,Number of Tap Holes,Second Bowl Size,Depth (mm),Attachment 4,Attachment 5,Flush Type,Warranty,Overflow Type,Air Pipe Supplied,Inlet Position,Flush Mechanism,Fittings Included,Projection Depth,Diameter,Pack Quantity,Sector,Attachment 6,Attachment 7,Attachment 8,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Flow Rate,Min System Pressure Cold (Bar),Pressure (Low / Med / High),Spout Type,Handle Type,Position,Pre-Drilled Waste Hole,Pre-Drilled Overflow,Anti Slip Surface,Grips or Handles,Shape,Capacity Litre,Style,Weight,Mounting Type,Application
171,PG73721,Pland Samoa janitorial unit with tap,Pland,1227.87,"The Pland Samoa HTM64 janitorial unit is a freestanding unit combining a wash basin and bucket sink. It is supplied with adjustable feet, hinged grid, polished bowl, monobloc swivel mixer tap and waste kit for a complete ready-to-go installation. The Samoa's rear leg inset allows for pipework and services.",Commercial Plumbing/Commercial Sanitaryware/Commercial Sanitaryware.csv -> Pland Samoa janitorial unit with tap,,Janitorial unit ;Adjustable feet ;Hinged grid ;Polished bowl ;Monobloc swivel mixer tap ;Waste kit,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/21/NW-G73721_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/l_/lr/Pland_Sector_Janitorial_lr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/G73721_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PB97338,Ideal Standard Portman 21 1 left hand tap hole basin without overflow and chain 400mm,Ideal Standard,90.32,"This Ideal Standard Portman 21 400mm washbasin is made of tough vitreous china material with a vandal-resistant design for a longer life. This hardwearing, modern washbasin includes a single left hand tap hole and is designed for wall-mounted installation.",Commercial Plumbing/Commercial Sanitaryware/Commercial Sanitaryware.csv -> Ideal Standard Portman 21 1 left hand tap hole basin without overflow and chain 400mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/73/38/NW-B97338_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/IS_Armitage_Shank_WB_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/B97338_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PJ23537,Ideal Standard Contour 21 Splash back to wall/wall hung seat White,Ideal Standard,78.72,"Manufactured in heavy duty polypropylene, this Ideal Standard Contour 21 Splash toilet seat ring is designed to withstand the challenges of a school bathroom. Suitable for 355mm back-to-wall WCs, this white seat offers easy cleaning for improved hygiene.",Commercial Plumbing/Commercial Sanitaryware/Commercial Sanitaryware.csv -> Ideal Standard Contour 21 Splash back to wall/wall hung seat White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/37/NW-J23537_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/IS_Spares_Catalogue_2019.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/IS_Contour21SplshS454501_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PC22731,AKW  DOC M RAIS-H BACK WALL TOILET PAN,AKW,141.93,"Featuring a hygienic rimless design and safe, rounded edges, the AKW Navlin Doc M raised height back-to-wall toilet pan is ideal for accessible bathrooms where Doc M requirements need to be fulfilled. Compatible with a selection of concealed, water saving or low-level cisterns, and a range of flush actuators, seats and other accessories, the Navlin Doc M pan helps installers to create stylish, modern bathrooms suitable for all users.",Commercial Plumbing/Commercial Sanitaryware/Commercial Sanitaryware.csv -> AKW  DOC M RAIS-H BACK WALL TOILET PAN,,"1 x toilet pan, 1 x fixing kit",https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/27/31/C22731_wm.jpg,,,,Navlin,N,23593,Navlin Pan,N,Rounded edges and corners for safety,Supports up to 60 stone/400kg,For easy installation and maintenance,Components individually packaged in recyclable materials,Direct flushing,Horizontal outlet to waste,"Rimless design reduces build-up of bacteria, making cleaning easier",Overflow pipe 300mm above pan rim,For use with concealed cistern,Keeps unsightly pipework hidden for a streamlined look,Compatible with AKW WC units with cistern and recessed flush button,Wide pan footprint for increased stability when side transferring to/from a wheelchair,Provides full compliance with current water regulations,,,,,,,,,,,,538,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PB00020,Twyford Sola basin pack centers 400 225mm,Twyford,25.94,This Twyford Sola total install bracket kit is for the installation of Sola 400 basins.,Commercial Plumbing/Commercial Sanitaryware/Commercial Sanitaryware.csv -> Twyford Sola basin pack centers 400 225mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/20/NW-B00020_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Twyford_Commercial_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Twyford_Sola_400_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PC98108,Ideal Standard Sensorflow 21 MNS LNK compact urinal flushing device,Ideal Standard,405.26,"Hygienic and water-efficient, the compact Ideal Standard Sensorflow 21 panel-mounted urinal flush sensor identifies a user leaving the area and immediately activates a flush for hands-free convenience.",Commercial Plumbing/Commercial Sanitaryware/Commercial Sanitaryware.csv -> Ideal Standard Sensorflow 21 MNS LNK compact urinal flushing device,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/08/NW-C98107_C98108_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/IS_Spares_Catalogue_2019.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/IS_Sensorflow_21_A7002AA_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PB97348,Ideal Standard Portman 21 S2254 1 right hand tap hole basin without overflow and chain 500mm,Ideal Standard,133.07,"This Ideal Standard Portman 21 500mm washbasin is made of tough vitreous china material with a vandal-resistant design for a longer life. This hardwearing, modern washbasin includes a single right hand tap hole and is designed for wall-mounted installation.",Commercial Plumbing/Commercial Sanitaryware/Commercial Sanitaryware.csv -> Ideal Standard Portman 21 S2254 1 right hand tap hole basin without overflow and chain 500mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/73/48/NW-B97348_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/IS_Armitage_Shank_WB_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/B97348_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PG66445,Franke Centinel Healthcare janitorial unit,Franke,974.81,The practical Franke Sissons janitorial sink unit is manufactured from grade 304 stainless steel and includes an oval bowl and four legs. This hardwearing unit can be installed as a floor standing or wall-mounted sink depending on your preference and space.,Commercial Plumbing/Commercial Sanitaryware/Commercial Sanitaryware.csv -> Franke Centinel Healthcare janitorial unit,,Lever operated monobloc mixer;Copper tails;32mm flush grated waste outlet for top wash bowl;38mm domed waste (for lower bowl),https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/64/45/NW-G66445_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ce/FrankE_Sissons_DOPerformance.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PJ23534,Ideal Standard Contour 21 Splash back to wall seat 305mm White,Ideal Standard,75.92,"Manufactured in heavy duty polypropylene to help it stand up to robust use in school bathrooms, this Ideal Standard Contour 21 Splash white toilet seat is for installation on the Contour 21 305mm toilet bowl. Fitted with handles, this loo seat provides extra security for younger children.",Commercial Plumbing/Commercial Sanitaryware/Commercial Sanitaryware.csv -> Ideal Standard Contour 21 Splash back to wall seat 305mm White,,Toilet seat;Cover,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/34/NW-J23534_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/IS_Spares_Catalogue_2019.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/IS_Contour21SplshS4533_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PJ23546,Ideal Standard Contour 21 splash semi-countertop washbasin 40cm,Ideal Standard,166.27,"Designed for modern bathrooms, this Ideal Standard Contour 21 Splash 400mm semi-countertop washbasin with single tap hole is made of hardwearing vitreous china and has a smart, space-saving profile designed for wall-mounted installation.",Commercial Plumbing/Commercial Sanitaryware/Commercial Sanitaryware.csv -> Ideal Standard Contour 21 splash semi-countertop washbasin 40cm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/46/J23546_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/J23546_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PG51001,Franke Rondo Bowls round inset sink bowl 380 x 160mm Stainless Steel,Franke,121.73,"Made of thick, durable grade 304 stainless steel, this Franke Sissons round inset sink bowl includes a rimmed edge for neat insetting into a worktop.",Commercial Plumbing/Commercial Sanitaryware/Commercial Sanitaryware.csv -> Franke Rondo Bowls round inset sink bowl 380 x 160mm Stainless Steel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/01/NW-G51000_G51001_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ce/FrankE_Sissons_DOPerformance.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PB32952,Twyford Lever assembly extension duct cistern 114mm,Twyford,78.09,This Twyford extended duct spatula cistern lever is suitable for use in wall depths of up to 114mm.,Commercial Plumbing/Commercial Sanitaryware/Commercial Sanitaryware.csv -> Twyford Lever assembly extension duct cistern 114mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/29/52/B32952_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Twyford_ForLifeBathrooms_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PB78930,Ideal Standard legs 650mm Stainless Steel,Ideal Standard,108.75,This Ideal Standard stainless steel 650mm height leg is supplied with screw-to-wall aluminium alloy bearers for fitting to a Belfast sink.,Commercial Plumbing/Commercial Sanitaryware/Commercial Sanitaryware.csv -> Ideal Standard legs 650mm Stainless Steel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/89/30/B78930_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/IS_Spares_Catalogue_2019.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/IS_S9251MY_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PE01575,Dolphin mini jumbo dispenser Satin Stainless Steel,Dolphin,49.34,This Dolphin lockable mini jumbo toilet roll dispenser is made of robust stainless steel with a smart satin finish.,Commercial Plumbing/Commercial Sanitaryware/Commercial Sanitaryware.csv -> Dolphin mini jumbo dispenser Satin Stainless Steel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/75/NW-E01575_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ns/er/Dolphin_Toilet_Tissue_Dispenser.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/E01575_Line_Drawing.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PG34966,i.Care Doc M Grey without Brassware,i.Care,287.67,"A single box solution for the easier installation of an accessible washroom, the Balmoral i.Care Doc M washroom pack in grey includes a complete close-coupled WC with spatula lever flush as well as seats and rails in colours designed for contrast where required. This pack includes grab rails as well as a basin and rimless WC with seat.",Commercial Plumbing/Commercial Sanitaryware/Commercial Sanitaryware.csv -> i.Care Doc M Grey without Brassware,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/66/G34966_wm.jpg,,,,,N,1900R.C.L.GX,,N,For use with sequential mixer (supplied seperately),Tap should be positioned on side of basin closest to seated user,Select tap side at installation,Basin tap hole stopper supplied,Grey rail and seat finish,Includes basin waste and bottle trap,With rimless close-coupled raised height WC pan,With close-coupled cistern,Spatula cistern lever for 6L flush,"Ring toilet seat only, no cover",With 500mm grab rail,With 800mm drop down swing arm,Installation layout instructions included,Meets Doc M requirements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PC96110,Ideal Standard Janitorial sink unit with mixer 500 x 570mm Polished Stainless Steel,Ideal Standard,1498.97,"Supplied with a lever operated mixer tap with copper tails, this Ideal Standard Janitorial sink unit measures 500 x 570mm. Made of robust stainless steel and mounted on adjustable legs for ease of fitting, this tough sink unit is made up of a practical cleaner's sink with bucket grating and a handwash basin complete with an earthing terminal.",Commercial Plumbing/Commercial Sanitaryware/Commercial Sanitaryware.csv -> Ideal Standard Janitorial sink unit with mixer 500 x 570mm Polished Stainless Steel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/61/10/C96110_wm.jpg,,,,Janitorial,N,S3339MY,Janitorial Unit,N,Freestanding design,Supplied with adjustable legs,With single taphole,Combination sink/basin,With mixer tap,Stainless steel construction,Polished finish,Tap has small lever handles to meet DDA requirements,,,,,,,Stainless Steel/Polished,,No,,,Free Standing,,Stainless Steel,1,,570,,,,,,,,,,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PB97893,Twyford Sola schools rimless wc horizontal outlet 300mm White,Twyford,209.91,"The Twyford Sola close coupled, back-to-wall toilet pan is totally rimless for improved cleanliness. When installed with cistern AV2661WH this pan offers environmentally sound water saving.",Commercial Plumbing/Commercial Sanitaryware/Commercial Sanitaryware.csv -> Twyford Sola schools rimless wc horizontal outlet 300mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/93/NW-B97893_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Twyford_Sola_School_300_CC_WC_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Twyford_DoP10_WCs_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rw/ng/Twyford_Sola_School_300_CC_WC_Drwng.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PJ92380,Armitage Shanks Sphero midi waterless urinal with back inlet and open shroud,Armitage Shanks,440.82,"Manufactured to meet the needs of high traffic environments, this Armitage Shanks Sphero 550mm mini urinal with back inlet is designed for waterless operation. Suitable for bathrooms in office buildings, hotels and leisure facilities, this space-saving urinal is made of durable vitreous china and has been designed to minimise odour and splashback.",Commercial Plumbing/Commercial Sanitaryware/Commercial Sanitaryware.csv -> Armitage Shanks Sphero midi waterless urinal with back inlet and open shroud,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/80/J92380_wm.jpg,,,,Sphero,N,S073901,,N,"High performance key valve offers a safe, long lasting, low odour performance",Easier maintenance of spreader and waste,The circular concave design reduces splash,A rimless bowl eliminates hidden surfaces and the build up of stagnant water,,,,,,,,,,,White,,,,,,,Vitreous China,,,320,,,Waterless,1 year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non-Residential,16.82 Kg,Wall,HotelsOfficesSports & LeisureWashroomsWater Saving
189,PE60213,Magrini horizontal baby changer Oatmeal,Magrini,241.78,"The Magrini MH42 wall-mounted baby changing unit is ideal for public and commercial bathrooms. This changer folds into the wall for convenient space saving, flipping down horizontally for complete access.",Commercial Plumbing/Commercial Sanitaryware/Commercial Sanitaryware.csv -> Magrini horizontal baby changer Oatmeal,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/13/E60213_wm.jpg,,,,,N,MH42B,Horizontal,N,For wall mounting,Horizontal design,Oatmeal finish,,,,,,,,,,,,,,,,,,,,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
