,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Fuel Type,Weight,Energy Rating,Hazardous,Depth (mm),Energy Efficiency Class,Mounting Type,Supplier Product Code,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Flow Rate,Warranty,Water Heating Energy Efficiency Class,Output,Boiler Bundles,Dry Weight (kg),Efficiency (SAP 2009),Type,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Dimensions mm (H x W x D),Range,Part Gas Council number,By Model Number,Application,Length (M),Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Boiler Section,Pack Quantity,Flue Type,Flue Diameter,Flue Length,Flue Size,Gender,Material,Size,Connection Type 1,Feature 20,Feature 21,Feature 22,Boiler Range
139,PS12431,Potterton Sirius three 50 wall hung boiler 50kW,Potterton,2887.0,"The light and compact Potterton Sirius three 50 wall-hung condensing boiler combines ultra-low NOx ratings and Years-round ErP A-rated efficiency with an impressive modulation ratio of up to 9:1, reducing constant on/off cycling and helping to improve the boiler's lifespan. With as-standard weather compensation, a simple display and user-friendly advanced programming, the 50kW output Sirius three 50 puts the user in control of their comfort.",Boilers/Commercial & Industrial Boilers/Commercial & Industrial Boilers.csv -> Potterton Sirius three 50 wall hung boiler 50kW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/33/S12431_S12433_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Potterton_Sirius3_WH_50-70_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Potterton_SS_Boiler_Range_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Potterton_Sirius_three_WH_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PS13788,Remeha Quinta Ace 55 high efficiency condensing wall hung boiler,Remeha,3505.0,"The Remeha Quinta Ace 55 high efficiency boiler is suitable for use in sealed and open-vented systems. Compact and lightweight, this flexible 55kW output appliance is equally suited to new installations and retrofitting, slotting easily into even the smallest spaces. Highly efficient, with an ErP A rating, the Quinta Ace uses the waste gases produced during normal operation to heat system water through the cast aluminium heat exchanger for the absolute minimum of waste.",Boilers/Commercial & Industrial Boilers/Commercial & Industrial Boilers.csv -> Remeha Quinta Ace 55 high efficiency condensing wall hung boiler,,High efficiency boiler only,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/88/S13788_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/S13788_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_e/rp/Remeha_Quinta_Ace_Erp.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Remeha_Quinta_Ace_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_e/rp/S13788_ErP.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Remeha_Quinta_Ace_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,P195779,Bosch vertical flue kit DN110/160 Black (1),Bosch,151.0,Flue accessory available for use with the Condens 7000 WP.,Boilers/Commercial & Industrial Boilers/Commercial & Industrial Boilers.csv -> Bosch vertical flue kit DN110/160 Black (1),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/57/79/195779_wm.jpg,,,,,,,,,,,N,,,,7738113668,N,DN 110/160 size,For vertical installation,Black colour,,,,,,,,,,N/A,,,Flues and Accessories,,,,,,310 x 310 x 2015 mm,,,,,,,,,,,,,1,,,,,,,,,,,,
142,P114525,Warmflow F3 extension pipe 1000mm,Warmflow,78.88,"This Warmflow 3543 1M flue extension pipe is suitable for use with the Argentis internal oil boiler flue system.  A boiler flue is the outlet through which steam and toxic gases resulting from the boiler's normal operation are safely expelled. Different models of flue are chosen to suit the type and location of the appliance.  To help you find the right parts for your jobs, go to the industry leading parts identification tool, PartsArena, giving you quick access to over 20,000 exploded diagrams, 10,000 images & 20,000 products. FREE to Wolseley trade account customers.",Boilers/Commercial & Industrial Boilers/Commercial & Industrial Boilers.csv -> Warmflow F3 extension pipe 1000mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/45/25/NW-114525_wm.jpg,,,,,,,,,,,N,,,,F3UK,N,White,1000mm,,,,,,,,,,,,,,Flue Extension Pipe,,,,,,1000mm x 130mm,,,,For use with Warmflow Agentis internal oil boiler flue systems,,,,,,,,,,,,,,,,,,,,,
143,PS12596,Potterton Paramount Five 95 wall hung boiler 95kW,Potterton,4477.0,"Compact and lightweight for easier installation, the Potterton Paramount five 95 boiler is  built using high quality parts, including a precision-built one-piece aluminium/silicon alloy heat exchanger, for higher levels of reliability and less maintenance. This 95kW output boiler has an ErP A rating thanks to an incorporated weather sensor, Class 5 NOx emissions and a modulating ratio of 6:1. The Potterton Five can be powered by solar or other supplementary heat for additional eco credentials.",Boilers/Commercial & Industrial Boilers/Commercial & Industrial Boilers.csv -> Potterton Paramount Five 95 wall hung boiler 95kW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/97/S12591_S12597_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/al/_2/Potterton_Paramount_Five_Technical_2.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_e/rp/Potterton_Paramount_Five_Erp.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/al/_1/Potterton_Paramount_Five_Technical_1.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Potterton_Alum_Boilers_Range_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Potterton_Paramount_Five_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,P195767,Bosch basic boiler floor set (1),Bosch,264.0,"Used in the fitting of a single Condens 7000 WP boiler, this Bosch basic boiler floor set provides excellent installation flexibility. Fitted with adjustable feet for levelling on an uneven floor and supplied complete with mounting strips and insulation, the base frame is simply fitted to the base of a boiler for free positioning in the most convenient location. For added usability, several bases can be connected for cascade installations.",Boilers/Commercial & Industrial Boilers/Commercial & Industrial Boilers.csv -> Bosch basic boiler floor set (1),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/57/67/195767_wm.jpg,,,,,,,,,,,N,660,,,7736701912,N,,,,,,,,,,,,,,,,Boiler Floor Set,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
145,P114656,Worcester Bosch Greenstar 8000 Style GR8700iW 35 SB LPG LPG system boiler 35kW Black,Worcester Bosch,1762.0,"The Worcester Bosch Greenstar 8000 Style GR8700iW 35 SB LPG system boiler is built with customer and installer feedback in mind, making it even more user-friendly than its predecessor, the popular Greenstar Cdi Classic. With quieter operation, hassle-free installation, commissioning and servicing, intuitive touchscreen operation and compatibility with Worcester Bosch's state-of-the-art Intelligent Filling System, this attractively designed, ErP A-rated combi is a winning addition to any contemporary home.",Boilers/Commercial & Industrial Boilers/Commercial & Industrial Boilers.csv -> Worcester Bosch Greenstar 8000 Style GR8700iW 35 SB LPG LPG system boiler 35kW Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/46/57/114656_114657_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/114656_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/WB_Greenstar_8000_LifeStyle_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/WB_Greenstar8000Style_System_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/uc/tn/WB_Greenstar8000StyleSstm_Instructn.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_e/rp/114656_ErP.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,P115356,Worcester Bosch Greenstar Danesmoor 12/18 2022+ utility system boiler,Worcester Bosch,2071.05,"An oil boiler ideal for the kitchen or utility room in homes of almost any size, the Worcester Bosch Greenstar Danesmoor Utility System 12/18 2022+ system boiler has been designed based on customer feedback to deliver on user-friendly performance and ease of installation. Lightweight and flexible, this reliable ErP A-rated boiler is fitted with an easy to remove one-piece primary baffle and cross firing burner and offers effortless access to oil and hydraulic connections.",Boilers/Commercial & Industrial Boilers/Commercial & Industrial Boilers.csv -> Worcester Bosch Greenstar Danesmoor 12/18 2022+ utility system boiler,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/53/58/115356_115358_wm.jpg,,,,,,,,Oil,51.3Kg,A,N,600,,Floor Standing,7731600254,N,Cross firing burner,Accepts a 30°C return temperature making the appliance perfect for modern heating designs,One piece baffle for quick and easy servicing,Lightweight aiding installation,Easy access oil and hydraulic connections,Compatible with solar thermal,80/125mm room sealed flues with lengths of up to 8m available,Plume management of up to 5m with conventional and flexi-flue kits also available,,2 years,,18 kW,,112,90.7,System Boiler,,,,,,,Greenstar Danesmoor,,,,,,,,,,,,,,,,,,,,,,,,
147,PS13165,Remeha Quinta Ace 160kW Wall Hung Boiler with MK3,Remeha,6338.0,"The Remeha Quinta Ace 160kW wall hung boiler with MK3 is a versatile condensing boiler ideal for space heating and indirect hot water production. This compact, lightweight unit is simple to install and ensures trouble-free operation thanks in part to its single-piece heat exchanger.",Boilers/Commercial & Industrial Boilers/Commercial & Industrial Boilers.csv -> Remeha Quinta Ace 160kW Wall Hung Boiler with MK3,,Boiler;safety controls,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/31/65/S13165_wm.jpg,,,,,,,,Natural Gas,KG,N/A,N,602,,Wall,7620526,N,"High efficiency, up to 97.6% GCV",Compact dimensions and lightweight design,Pre-mix down-firing gas burner,One-piece cast aluminium heat exchanger,"Clean, trouble-free operation",Quiet operation <lt/>l60dB(A),Low NOx annual emissions levels,7 year warranty,2.43 I/s @15°C1.82 I/s @ 20°C,7 Years,N/A,160 kW,N/A,,N/A,High Efficiency Boiler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,P455944,Powrmatic NV0162100/P25/V2 pactrol P25 kit,Powrmatic,379.39,This Powrmatic Pactrol P24 upgrade kit is a suitable replacement for Pactrol multifunction control boards MK3 and MK4.,Boilers/Commercial & Industrial Boilers/Commercial & Industrial Boilers.csv -> Powrmatic NV0162100/P25/V2 pactrol P25 kit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/59/44/455944_wm.jpg,,,,,,,,,,,N,,,,NV0162100/P25/V2,N,Upgrade kit,For use with NV and NVS suspended gas heaters,,,,,,,,,,,,,,PCB Kit,,,,,,220 x 180 x 230 mm,,,,Replacement Controls for Powrmatic NV and NVS Gas unit Heaters,,,,,,,,,,,,,,,,,,,,,
149,P114642,Worcester Bosch Greenstar 8000 Style GR8700iW 35 SB NG system boiler 35kW Black,Worcester Bosch,1717.0,"The Worcester Bosch Greenstar 8000 Style GR8700iW 35 SB NG system boiler is built with customer and installer feedback in mind, making it even more user-friendly than its predecessor, the popular Greenstar Cdi Classic. With quieter operation, hassle-free installation, commissioning and servicing, intuitive touchscreen operation and compatibility with Worcester Bosch's state-of-the-art Intelligent Filling System, this attractively designed, ErP A-rated combi is a winning addition to any contemporary home.",Boilers/Commercial & Industrial Boilers/Commercial & Industrial Boilers.csv -> Worcester Bosch Greenstar 8000 Style GR8700iW 35 SB NG system boiler 35kW Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/46/43/114642_114643_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_e/rp/114642_ErP.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/114642_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/WB_Greenstar_8000_LifeStyle_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/WB_Greenstar8000Style_System_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/uc/tn/WB_Greenstar8000StyleSstm_Instructn.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,P114672,WORCS GSTAR 8000 LIFE 35KW SYST WHT LPG,Worcester Bosch,1689.0,"The Worcester Bosch Greenstar 8000 Life GR8300iW 35 S LPG condensing system boiler is built on the foundations of the perennially popular Greenstar CDi Classic, maintaining the same high build quality but with a newly modern design and more convenient installation. With its low energy modulating pump, built-in frost protection and compatibility with solar power, this ErP A-rated system boiler helps the user to enjoy reduced utility bills and enhanced reliability throughout the lifetime of the boiler.",Boilers/Commercial & Industrial Boilers/Commercial & Industrial Boilers.csv -> WORCS GSTAR 8000 LIFE 35KW SYST WHT LPG,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/46/73/114672_114673_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/WB_Greenstar8000LifeSstm_Instruction.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/WB_Greenstar_8000_LifeStyle_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/114672_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/WB_Greenstar8000Life_System_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,P120559,BASIC KIT 2 APP-INLINE 160MM 160 - 240KW,Vaillant,266.31,A Vaillant 160/225mm inline flue kit for up to 240kW. The flue is designed to expel steam and gases produced during a boiler's normal operation.,Boilers/Commercial & Industrial Boilers/Commercial & Industrial Boilers.csv -> BASIC KIT 2 APP-INLINE 160MM 160 - 240KW,,"Siphon;Terminal with condensate discharge;Inspection elbow, 110mm (W) x 140mm (H);Inspection elbow, 110mm (W) x 390mm (H);2x flue pipes with oblique entry",https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/05/59/120559_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/05/59/120559.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Vaillant_Cmmrcl_System_Boiler_Brcr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,P418308,Wolseley Packs service pack Baxi duotec 24 and 28 vessel kit,Wolseley Packs,51.04,TBC,Boilers/Commercial & Industrial Boilers/Commercial & Industrial Boilers.csv -> Wolseley Packs service pack Baxi duotec 24 and 28 vessel kit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/08/418308_wm.jpg,,,,,,,,,,,N,,,,418308 PK,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
