,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Range,Hazardous,Boiler Section,Supplier Product Code,Type,WEEE Compliant,Attachment 1,Attachment 2,Attachment 3,Flow Rate,Warranty,Depth (mm),Enclosure Class,Standards,Feature 1,Dimensions mm (H x W x D),Part Gas Council number,By Model Number,Application,Connection Size,Connection Type,Max Pressure,Minimum Operating Temperature,Maximum Operating Temperature,Feature 2,Feature 3,Attachment 4,Fuel Type,Feature 4,Feature 5,Dimensions (L x W x D),Model For Use With,Boiler Range,Connection,Thread Standard,Material,Thread Size,Weight,Operating Temperature,Feature 6,Feature 7,Phase,Output,Litres,Capacity Litre,Attachment 5,Attachment 6,Pack Quantity,For Use With,Feature 8,Feature 9,Voltage (V),Frequency,Pressure Rating
334,P493551,Zip AQ1 pressure and temperature relief valve,Zip,124.34,"Designed for use with AP3 5 to 15L and Varipoint 10 to 15L water heaters, this Zip Water AQ1 pressure and temperature relief valve will safely relieve over-pressure and prevent overheating.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Zip AQ1 pressure and temperature relief valve,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/51/493551_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Zip_Water_Commercial_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,P144009,"Grundfos flange set for UPS/UPE/UP40F 1.1/2""",Grundfos,138.0,"Made of carbon steel, this Grundfos threaded flange with DN 40 pump connection x Rp 1 1/2"" pipe connection is designed for use with UP 40-xx F, UP 20xx N and B pumps.","Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Grundfos flange set for UPS/UPE/UP40F 1.1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/09/NW-144009_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/Grundfos_Pump_Replacement_Guide_2017.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,P706075,Andrews C687 pilot assembly elec/lead/TC,Andrews,136.07,"This Andrews pilot assembly is suitable for use in Andrews 24/39, 32/40, 40/61, 63/62 and 84/87 boilers. A pilot assembly normally includes a pilot bracket, injector, electrode and thermocouple. The pilot flame ignites gas entering the boiler's main burner via the gas valve when the system is switched on. The pilot flame operates alongside the printed circuit board (PCB) and the rest of the pilot assembly for safe and efficient ignition.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Andrews C687 pilot assembly elec/lead/TC,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/75/NW-706075_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Andrews_Hiflo-WH_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,P425360,Valor 234637 control knob assembly,Valor,18.95,A replacement Valor 234637 control knob assembly for slimline wall heaters.,Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Valor 234637 control knob assembly,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/53/60/NW-425360_wm.jpg,,N,,X-234637,Control Knob Assembly,N,,,,,,,,,Complete assembly,,205887,"Brazilia 2 Slimline 5 S,Brazilia F 5",,,,,,,Compatible with the Brazilia 2 5 S,Suitable for the wall-mounted Brazilia F 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,P138398,Andrews MAXXflo B328 unvented kit,Andrews,857.0,An Andrews MAXXflo unvented system kit for gas fired storage water heaters.,Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Andrews MAXXflo B328 unvented kit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/98/138398_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Andrews_MAXXflo_product_spec_sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Andrews_Maxxflo_Unvented_Kit_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,P419421,Satronic photocell lead,Satronic,11.74,This Satronic 1M long lead is for MZ/FZ photocells.,Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Satronic photocell lead,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/94/21/NW-419421_wm.jpg,,N,,65325640,Lead,N,,,,,,,,,Black,x  x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,P181062,"Heatrae Sadia RDT RDT 11"" (Vertical) resettable immersion heater thermostat 11""",Heatrae Sadia,20.02,"Designed for use with the Santon Sector S15UNV water heater, this Heatrae Sadia 11"" RDT resettable thermostat protects the unit from boiling steam with no requirement to drain down the hot water cylinder. Offering manual reset, this thermostat incorporates patented MFS technology for single pole safety.","Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Heatrae Sadia RDT RDT 11"" (Vertical) resettable immersion heater thermostat 11""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/62/NW-181062_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Heatrae Sadia_Immersion_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Heatrae_Sadia_Immersion_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Heatrae_Sadia_Immersion_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,P261925,Myson Floortec border insulation 30m,Myson,25.76,"Measuring 30M in length, this Myson Floortec border perimeter insulation is manufactured to withstand the natural expansion and contraction of your flooring.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Myson Floortec border insulation 30m,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/19/25/261925_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_UnderfloorHeating_Introduction.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Myson_25085Underfloor_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_Foortec_UFH_Installation.pdf,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_25085Underfloor_Installation.pdf,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_25085Underfloor_Technical.pdf,,,,,,,,
342,P145380,Wilo TOP-S S30/7  R7 40/0.5-12 1 phase replacement head,Wilo,633.0,This IPX4D rated Wilo TOP-S30/7 single phase 230V 10 bar pump head has a direction of rotation signal lamp and manual power adjustment with three speed stages.,Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Wilo TOP-S S30/7  R7 40/0.5-12 1 phase replacement head,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/53/80/NW-145380_wm.jpg,TOP-S S30/7,N,,29991408,Pump Head,N,,,,,,,,,Single phase,,,,Industrial Circulation SystemAir-Conditioning SystemClosed Cooling Circuit,,,,,,For use with Wilo TOP-S30/7,10 bar pressure rating,,,,,,,,,,,,,,,,1,,,,,,,,,,230,50,10 bar
343,P795706,Andrews electronic control module,Andrews,488.39,"This replacement Andrews electronic control module, or PCB, is suitable for Andrews ECOflo EC380/1900, LEC380/1900 and EC96/380. The control centre of a boiler, the printed circuit board (PCB) monitors and controls every process occurring throughout a system via switches, thermostats and sensors. It enforces safety measures too, shutting down boiler functions if internal readings indicate any fault such as high pressure or low water levels.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Andrews electronic control module,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/57/06/NW-795706_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Andrews_Ecoflo_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,P462803,Ideal Spares main burner injector,Ideal,10.62,This Ideal main burner injector is compatible with a variety of Ideal commercial boilers. The burner produces heat in a combustible heating appliance. In natural gas appliances gas is transferred to a gas valve and into the burner for ignition. The heat created is used to heat the water in the master heat exchanger.,Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Ideal Spares main burner injector,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/28/03/NW-462803_wm.jpg,Spares,N,,111325,Main Burner Injector,N,,,,,,,,,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",11.4L X 15.1W X 2.2H,E58126,"CXC 70,CXA 70,CXAP 60/H,CXS 40,CXAP 80,CXS 100/H,CXA 50/H,CXAP 60,CXA 110,CXA 70/H,CXAP 40,CXA 120/H,CXA 90/H,CXA 60,CXD 70,CXA 80,CXS 50/H,CXAP 90/H,CXAP 70/H,CXS 50,CXA 40/H,CXA 100,CXAP 50/H,CX,CX 100,CX 90,CXA 40,CX 70,CXC 48,CXA 80/H,CX 50,CXA 110/H",Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,P456842,Anglo Nordic oil line 900mm long,Anglo Nordic,15.76,"Designed for connecting pipework to an oil burner, this Anglo Nordic Mec-style 900mm braided red and green flexible oil line with 1/4"" female (90° elbow) x 1/4"" female connections is suitable for diesel, kerosene and biofuel blends to B20. This oil line includes 90° elbow inlet/outlet fittings mechanically crimped to the hose.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Anglo Nordic oil line 900mm long,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/68/42/NW-456842_wm.jpg,,N,,9404001-W,Oil Line,N,,,,,,,,,UNI9362 nitrile rubber core,x  x,,"BURNER MEC 20 GB 131 T 12,BURNER MEC 3 GB - TYPE 124T 12,BURNER MEC 8 GB 123 T 12",,,,,,,Nitrile rubber complies with EN 6806,"Core generally TN6 6mm, larger bore cores",,,Temperature range -25 to 90°C,"Suitable for liquid fuels including diesel, kerosene and biofuels up to B20",,,,,,,,,,,,,,,,,,,,,,,,
346,P706536,Andrews fan gasket,Andrews,38.2,"This Andrews fan gasket is a spare part for Andrews CWH and LCWH boilers. O-rings, gaskets and washers are used in many different areas of the boiler to join parts to pipework. Among other sections, heat exchangers and gas valves require these parts to prevent gas and water leaks.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Andrews fan gasket,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/36/NW-706536_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Andrews_Maxxflo_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,P457572,"Riello MB MB 412/1 - RSM 20 gas valve for MBDLE 412 1 1/4""",Riello,1048.09,"Suitable for gas burner use, this Riello MB gas train is fitted with a 1 1/2"" BPST female connection. A gas train is selected based on fuel output and the pressure in the supply line. Either multibloc type or composed type, a gas train can be designed with the fuel supply delivered from the right or left hand side.","Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Riello MB MB 412/1 - RSM 20 gas valve for MBDLE 412 1 1/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/72/NW-457572_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Riello_GAS_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,P706064,Andrews C514 piezo ignitor,Andrews,80.25,"An Andrews C514 piezo igniter for Andrews RSC 150, RSC 190, 32/143, 54/440, 62/341, 65/173, 81/264, L32/143, L54/399, L62/309, L65/169, L81/251, 54/418 and 33/136 boilers. A Piezo igniter requires no electrical connection, instead using a lever or push button to create an electrical spark produced in response to the high pressure of a small hammer strike against piezoelectric material such as crystal, PZT or quartz crystal.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Andrews C514 piezo ignitor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/64/NW-706064_wm.jpg,Spares,N,,C514AWH,Piezo Ignitor,N,,,,,,,,,Replacement piezo ignitor,,,"62/341,81/264,L62/309,54/440,54/418,RSC 190,RSC 150,33/136,L65/169,L54/399,L81/251,65/173,L32/143,32/143",,,,,,,"Suitable for use in Andrews RSC 150, RSC 190, 32/143, 54/440, 62/341, 65/173 and 81/264","Suitable for use in L32/143, L54/399, L62/309, L65/169, L81/251, 54/418 and 33/136 units",,Natural Gas,,,,,,,,,,,,,,,,,,,,,,,,,,
349,P456502,Riello 3003794 high tension leads (Pack of 10),Riello,66.55,"This Riello high tension lead is suitable for residential, commercial and industrial use.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Riello 3003794 high tension leads (Pack of 10),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/02/NW-456502_wm.jpg,,N,,87161105870,High Tension Lead,N,,,,,,,,,"For single stage, two stage and modulating operation",x  x,,,ResidentialCommercialIndustrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pack of 10,,,,,,
350,P798230,Andrews electronic anode,Andrews,307.57,An Andrews replacement electronic anode for a wide range of commercial boilers.,Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Andrews electronic anode,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/30/NW-798230_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Andrews_Hiflo-WH_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,P892372,"Spirotech SpiroTrap MBL UE125WJ large universal dirt seperator (MBL) 1.1/4"" Brass",Spirotech,209.44,"Protecting your water system for a longer, more efficient working life, the Spirotech SpiroTrap MBL dirt separator, with 1 1/4"" connections, employs a unique magnetic field booster technology to removed damaging magnetic and non-magnetic dirt. Doing away with even the smallest magnetite particles, the SpiroTrap maximises system performance and reduces the risk of expensive damage to your pump and other vital system components.","Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Spirotech SpiroTrap MBL UE125WJ large universal dirt seperator (MBL) 1.1/4"" Brass",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/74/892372_892374_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Spirotech_SpiroTrap_DirtSep-125_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/fl/et/Spirotech_SpiroTrap_MBL_Leaflet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/al/og/Spirotech_Heating_Cooling_Catalog.pdf,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Spirotech_SpiroTrap_MBL_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,P457951,Robinson Willey tap handle,Robinson Willey,16.85,A Robinson Willey tap handle.,Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Robinson Willey tap handle,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/79/51/NW-457951_wm.jpg,,N,,X-SP820863,Tap Handle,N,,,,,,,,,"The Robinson Willey fire suites provide a simple, one-box fire solution. Robinson Willey is part of the UK division of the Glen Dimplex Group, with a strong heritage dating back decade in manufacturing heating and domestic appliance products",x  x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,P461795,Ideal Spares burner bar assembly,Ideal,281.22,This Ideal AB 3000 replacement burner bar assembly is suitable for installation in a wide range of the brand's commercial and industrial boilers.,Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Ideal Spares burner bar assembly,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/95/NW-461795_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ideal_Super-Series_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,P419408,Satronic photocell start lead 500 mm,Satronic,5.54,"Connecting photocells to control boxes, this Satronic photocell connector allows for the transfer of data and power. 500mm in length, this connector is compatible with Ecoflam Minor 1 Stanley 60k, 80k and 100k burners.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Satronic photocell start lead 500 mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/94/08/NW-419408_wm.jpg,,N,,65320086,Photocell Connector,N,,,,,,,,,Black,x  x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,P466628,Ecoflam gas large,Ecoflam,53.63,This Ecoflam T106/41 transformer is suitable for use with a variety of Blu gas burners.,Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Ecoflam gas large,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/66/28/NW-466628_wm.jpg,,N,,65323230,Transformer,N,,,,,,,,,"Suitable for Blu 170 AB, Blu 170 AB multiblock, Blu 170 and Blu 170 multiblock",x  x,,,CommercialDomestic,,,,,,"Suitable for Blu 250 AB, Blu 250 AB multiblock, Blu 250 and Blu 250 multiblock","Suitable for Blu 350 AB, Blu 350 AB multiblock, Blu 350 and Blu 350 multiblock",,,,,,,,,,,,,,,,,,,,,,,,,,,,
